,alt,lat,long,time,trajIndex
616,0.0,32.17793721160245,34.91281006485459,12,10
617,0.0,32.17793865805932,34.912839471695314,14,10
618,0.0,32.17794010451618,34.9128688785365,16,10
619,0.0,32.17792926638864,34.912842321825224,18,10
620,0.0,32.177933880752946,34.912813369831824,20,10
621,0.0,32.17793849511725,34.912784417836974,22,10
622,0.0,32.17794310948156,34.91275546584066,24,10
623,0.0,32.17794772384586,34.91272651384289,26,10
624,0.0,32.17795233821017,34.91269756184366,28,10
625,0.0,32.17795695257446,34.91266860984297,30,10
626,0.0,32.177961566938755,34.91263965784081,32,10
627,0.0,32.177966181303034,34.9126107058372,34,10
628,0.0,32.17797079566732,34.912581753832136,36,10
629,0.0,32.17797541003161,34.912552801825605,38,10
630,0.0,32.17798002439588,34.91252384981762,40,10
631,0.0,32.17798463876015,34.912494897808166,42,10
632,0.0,32.177989253124416,34.91246594579725,44,10
633,0.0,32.17799386748868,34.91243699378487,46,10
634,0.0,32.177998481852946,34.912408041771045,48,10
635,0.0,32.17800309621721,34.91237908975575,50,10
636,0.0,32.17800771058147,34.912350137739,52,10
637,0.0,32.17801232494573,34.912321185720785,54,10
638,0.0,32.17801693930998,34.91229223370111,56,10
639,0.0,32.17802155367422,34.91226328167998,58,10
640,0.0,32.178026168038464,34.91223432965738,60,10
641,0.0,32.178021198350024,34.91226320025761,62,10
642,0.0,32.17801622866158,34.91229207085628,64,10
643,0.0,32.17801125897313,34.91232094145337,66,10
644,0.0,32.17800628928468,34.9123498120489,68,10
645,0.0,32.17800131959623,34.91237868264286,70,10
646,0.0,32.17799634990777,34.912407553235255,72,10
647,0.0,32.17799138021931,34.91243642382607,74,10
648,0.0,32.17798641053084,34.91246529441533,76,10
649,0.0,32.177981440842366,34.91249416500301,78,10
650,0.0,32.17797647115389,34.912523035589125,80,10
651,0.0,32.177971501465414,34.912551906173675,82,10
