44:85:00:c5:6a:fc	1496057931478538	73	0	0	0	0	1496	0	0	SUCCESS	519527668537
44:85:00:c5:69:da	1496057932002358	0	0	0	0	0	0	0	0	FAILURE	519528192358
44:85:00:c5:6b:74	1496057932002356	0	0	0	0	0	0	0	0	FAILURE	519528192355
44:85:00:c5:6b:83	1496057932002346	0	0	0	0	0	0	0	0	FAILURE	519528192346
e4:b3:18:c3:63:15	1496057932002345	0	0	0	0	0	0	0	0	FAILURE	519528192345
e4:b3:18:9f:bf:a5	1496057932043405	79	0	0	0	0	1473	0	0	SUCCESS	519528233405
e4:b3:18:9f:c1:8a	1496057932056655	83	0	0	0	0	2205	0	0	SUCCESS	519528246655
e4:b3:18:9f:bf:91	1496057932086190	79	0	0	0	0	2048	0	0	SUCCESS	519528276190
44:85:00:c5:6b:6f	1496057932353811	0	0	0	0	0	0	0	0	FAILURE	519528543811
e4:b3:18:9f:c1:53	1496057932353761	0	0	0	0	0	0	0	0	FAILURE	519528543761
44:85:00:c5:6b:7e	1496057933032298	0	0	0	0	0	0	0	0	FAILURE	519529222298
44:85:00:c5:6a:e8	1496057933032292	0	0	0	0	0	0	0	0	FAILURE	519529222292
e4:b3:18:9f:c0:d6	1496057933032327	0	0	0	0	0	0	0	0	FAILURE	519529222327
44:85:00:c5:6a:de	1496057933032284	0	0	0	0	0	0	0	0	FAILURE	519529222284
44:85:00:c5:6b:10	1496057933032280	0	0	0	0	0	0	0	0	FAILURE	519529222280
e4:b3:18:9f:bf:f5	1496057933198605	0	0	0	0	0	0	0	0	FAILURE	519529388605
