mac,time,a,b,c,d,e,range,,f,status,g
e4:b3:18:9f:bf:b9,1488809491378646,0,0,0,0,0,0,0,0,FAILURE,0.00E+00
e4:b3:18:9f:bf:aa,1488809492171965,0,0,0,0,0,0,0,0,FAILURE,0.00E+00
e4:b3:18:9f:bf:87,1488809492171965,0,0,0,0,0,0,0,0,FAILURE,0.00E+00
e4:b3:18:9f:bf:9b,1488809492171965,0,0,0,0,0,0,0,0,FAILURE,0.00E+00
e4:b3:18:9f:c1:94,1488809492171966,0,0,0,0,0,0,0,0,FAILURE,0.00E+00
e4:b3:18:9f:c0:4f,1488809492171966,0,0,0,0,0,0,0,0,FAILURE,0.00E+00
e4:b3:18:9f:c0:31,1488809492479653,0,0,0,0,0,0,0,0,FAILURE,0.00E+00
e4:b3:18:c3:62:d9,1488809492479653,0,0,0,0,0,0,0,0,FAILURE,0.00E+00
e4:b3:18:9f:bf:af,1488809493206069,0,0,0,0,0,0,0,0,FAILURE,0.00E+00
e4:b3:18:9f:c0:36,1488809493206069,0,0,0,0,0,0,0,0,FAILURE,0.00E+00
e4:b3:18:9f:bf:96,1488809493206069,0,0,0,0,0,0,0,0,FAILURE,0.00E+00
e4:b3:18:9f:c1:8f,1488809493206069,0,0,0,0,0,0,0,0,FAILURE,0.00E+00
e4:b3:18:9f:c0:04,1488809493206070,0,0,0,0,0,0,0,0,FAILURE,0.00E+00
e4:b3:18:9f:c0:18,1488809494015668,0,0,0,0,0,0,0,0,FAILURE,0.00E+00
e4:b3:18:9f:bf:87,1488809494015668,0,0,0,0,0,0,0,0,FAILURE,0.00E+00
e4:b3:18:9f:c0:b3,1488809494015667,0,0,0,0,0,0,0,0,FAILURE,0.00E+00
44:85:00:c5:69:d5,1488809494015667,0,0,0,0,0,0,0,0,FAILURE,0.00E+00
44:85:00:c5:67:3c,1488809494015668,0,0,0,0,0,0,0,0,FAILURE,0.00E+00
e4:b3:18:9f:bf:b4,1488809494450783,0,0,0,0,0,0,0,0,FAILURE,0.00E+00
44:85:00:c5:6c:19,1488809494450785,0,0,0,0,0,0,0,0,FAILURE,0.00E+00
44:85:00:c5:69:a8,1488809494450785,0,0,0,0,0,0,0,0,FAILURE,0.00E+00
44:85:00:c5:67:37,1488809494937180,0,0,0,0,0,0,0,0,FAILURE,0.00E+00
e4:b3:18:9f:c1:4e,1488809494937179,0,0,0,0,0,0,0,0,FAILURE,0.00E+00
e4:b3:18:9f:c1:99,1488809494937180,0,0,0,0,0,0,0,0,FAILURE,0.00E+00
44:85:00:c5:6a:fc,1488809494969595,-58,0,0,0,0,650,0,0,SUCCESS,0.00E+00
44:85:00:c5:69:da,1488809495116780,-58,0,0,0,0,562,0,0,SUCCESS,0.00E+00
44:85:00:c5:6b:74,1488809495896608,0,0,0,0,0,0,0,0,FAILURE,0.00E+00
44:85:00:c5:6b:83,1488809495896608,0,0,0,0,0,0,0,0,FAILURE,0.00E+00
e4:b3:18:9f:bf:a5,1488809495896609,0,0,0,0,0,0,0,0,FAILURE,0.00E+00
e4:b3:18:9f:c1:8a,1488809496601136,0,0,0,0,0,0,0,0,FAILURE,0.00E+00
e4:b3:18:9f:bf:91,1488809496175074,-84,0,0,0,0,3095,0,0,SUCCESS,0.00E+00
44:85:00:c5:6b:6f,1488809496601137,0,0,0,0,0,0,0,0,FAILURE,0.00E+00
e4:b3:18:9f:c1:53,1488809496601138,0,0,0,0,0,0,0,0,FAILURE,0.00E+00
44:85:00:c5:6b:7e,1488809496601139,0,0,0,0,0,0,0,0,FAILURE,0.00E+00
44:85:00:c5:6a:e8,1488809497394580,0,0,0,0,0,0,0,0,FAILURE,0.00E+00
e4:b3:18:9f:c0:d6,1488809497394580,0,0,0,0,0,0,0,0,FAILURE,0.00E+00
44:85:00:c5:6a:de,1488809497394580,0,0,0,0,0,0,0,0,FAILURE,0.00E+00
44:85:00:c5:6b:10,1488809497394581,0,0,0,0,0,0,0,0,FAILURE,0.00E+00
e4:b3:18:9f:bf:f5,1488809497394580,0,0,0,0,0,0,0,0,FAILURE,0.00E+00
e4:b3:18:c3:63:ec,1488809498444352,0,0,0,0,0,0,0,0,FAILURE,0.00E+00
