44:85:00:c5:6a:fc	1496067186211267	71	0	0	0	0	609	0	0	SUCCESS	528782911267
44:85:00:c5:69:da	1496067186633643	0	0	0	0	0	0	0	0	FAILURE	528783333643
44:85:00:c5:6b:74	1496067186363933	86	0	0	0	0	826	0	0	SUCCESS	528783063932
44:85:00:c5:6b:83	1496067186633633	0	0	0	0	0	0	0	0	FAILURE	528783333632
e4:b3:18:c3:63:15	1496067186633631	0	0	0	0	0	0	0	0	FAILURE	528783333631
e4:b3:18:9f:bf:a5	1496067187309923	0	0	0	0	0	0	0	0	FAILURE	528784009923
e4:b3:18:9f:c1:8a	1496067187309920	0	0	0	0	0	0	0	0	FAILURE	528784009920
e4:b3:18:9f:bf:91	1496067187309916	0	0	0	0	0	0	0	0	FAILURE	528784009915
44:85:00:c5:6b:6f	1496067187309912	0	0	0	0	0	0	0	0	FAILURE	528784009912
e4:b3:18:9f:c1:53	1496067187309908	0	0	0	0	0	0	0	0	FAILURE	528784009908
44:85:00:c5:6b:7e	1496067187989095	0	0	0	0	0	0	0	0	FAILURE	528784689095
44:85:00:c5:6a:e8	1496067187989146	0	0	0	0	0	0	0	0	FAILURE	528784689146
e4:b3:18:9f:c0:d6	1496067187989085	0	0	0	0	0	0	0	0	FAILURE	528784689085
44:85:00:c5:6a:de	1496067187989079	0	0	0	0	0	0	0	0	FAILURE	528784689079
44:85:00:c5:6b:10	1496067187989085	0	0	0	0	0	0	0	0	FAILURE	528784689085
e4:b3:18:9f:bf:f5	1496067188151570	0	0	0	0	0	0	0	0	FAILURE	528784851570
44:85:00:c5:6a:fc	1496067189179778	74	0	0	0	0	878	0	0	SUCCESS	528785879778
44:85:00:c5:69:da	1496067189602287	0	0	0	0	0	0	0	0	FAILURE	528786302287
44:85:00:c5:6b:74	1496067189602328	0	0	0	0	0	0	0	0	FAILURE	528786302327
44:85:00:c5:6b:83	1496067189602280	0	0	0	0	0	0	0	0	FAILURE	528786302280
e4:b3:18:c3:63:15	1496067189602276	0	0	0	0	0	0	0	0	FAILURE	528786302276
e4:b3:18:9f:bf:a5	1496067190280191	0	0	0	0	0	0	0	0	FAILURE	528786980191
e4:b3:18:9f:c1:8a	1496067190280185	0	0	0	0	0	0	0	0	FAILURE	528786980185
e4:b3:18:9f:bf:91	1496067190280180	0	0	0	0	0	0	0	0	FAILURE	528786980180
44:85:00:c5:6b:6f	1496067190280235	0	0	0	0	0	0	0	0	FAILURE	528786980235
e4:b3:18:9f:c1:53	1496067190280171	0	0	0	0	0	0	0	0	FAILURE	528786980171
44:85:00:c5:6b:7e	1496067190957579	0	0	0	0	0	0	0	0	FAILURE	528787657579
44:85:00:c5:6a:e8	1496067190957579	0	0	0	0	0	0	0	0	FAILURE	528787657579
e4:b3:18:9f:c0:d6	1496067190957575	0	0	0	0	0	0	0	0	FAILURE	528787657574
44:85:00:c5:6a:de	1496067190957569	0	0	0	0	0	0	0	0	FAILURE	528787657569
44:85:00:c5:6b:10	1496067190957563	0	0	0	0	0	0	0	0	FAILURE	528787657563
e4:b3:18:9f:bf:f5	1496067191124929	0	0	0	0	0	0	0	0	FAILURE	528787824929
44:85:00:c5:6a:fc	1496067192155478	71	0	0	0	0	902	0	0	SUCCESS	528788855478
44:85:00:c5:69:da	1496067192574793	0	0	0	0	0	0	0	0	FAILURE	528789274793
44:85:00:c5:6b:74	1496067192307249	83	0	0	0	0	895	0	0	SUCCESS	528789007249
44:85:00:c5:6b:83	1496067192574784	0	0	0	0	0	0	0	0	FAILURE	528789274784
e4:b3:18:c3:63:15	1496067192574779	0	0	0	0	0	0	0	0	FAILURE	528789274779
e4:b3:18:9f:bf:a5	1496067193252966	0	0	0	0	0	0	0	0	FAILURE	528789952966
e4:b3:18:9f:c1:8a	1496067193253023	0	0	0	0	0	0	0	0	FAILURE	528789953022
e4:b3:18:9f:bf:91	1496067193252959	0	0	0	0	0	0	0	0	FAILURE	528789952959
44:85:00:c5:6b:6f	1496067193252951	0	0	0	0	0	0	0	0	FAILURE	528789952951
e4:b3:18:9f:c1:53	1496067193252945	0	0	0	0	0	0	0	0	FAILURE	528789952945
44:85:00:c5:6b:7e	1496067193928424	0	0	0	0	0	0	0	0	FAILURE	528790628424
44:85:00:c5:6a:e8	1496067193928417	0	0	0	0	0	0	0	0	FAILURE	528790628417
e4:b3:18:9f:c0:d6	1496067193928416	0	0	0	0	0	0	0	0	FAILURE	528790628415
44:85:00:c5:6a:de	1496067193928406	0	0	0	0	0	0	0	0	FAILURE	528790628406
44:85:00:c5:6b:10	1496067193928402	0	0	0	0	0	0	0	0	FAILURE	528790628402
e4:b3:18:9f:bf:f5	1496067194092988	0	0	0	0	0	0	0	0	FAILURE	528790792988
44:85:00:c5:6a:fc	1496067195123659	67	0	0	0	0	669	0	0	SUCCESS	528791823658
44:85:00:c5:69:da	1496067195531482	0	0	0	0	0	0	0	0	FAILURE	528792231481
44:85:00:c5:6b:74	1496067195264067	78	0	0	0	0	729	0	0	SUCCESS	528791964067
44:85:00:c5:6b:83	1496067195531524	0	0	0	0	0	0	0	0	FAILURE	528792231524
