mac,time,a,b,c,d,e,range,,f,status,g
e4:b3:18:9f:c1:99,1496401979297369,77,0,0,0,0,1088,0,0,SUCCESS,8.63576E+11
e4:b3:18:9f:bf:af,1496401979591605,84,0,0,0,0,1727,0,0,SUCCESS,8.63576E+11
e4:b3:18:9f:c0:36,1496401979614419,79,0,0,0,0,2708,0,0,SUCCESS,8.63576E+11
e4:b3:18:9f:bf:96,1496401979894588,0,0,0,0,0,0,0,0,FAILURE,8.63576E+11
e4:b3:18:9f:c1:8f,1496401979755001,37,0,0,0,0,-145,0,0,SUCCESS,8.63576E+11
e4:b3:18:9f:c0:04,1496401979894579,0,0,0,0,0,0,0,0,FAILURE,8.63576E+11
e4:b3:18:9f:c0:18,1496401979932324,82,0,0,0,0,4344,0,0,SUCCESS,8.63576E+11
e4:b3:18:9f:bf:87,1496401980343438,0,0,0,0,0,0,0,0,FAILURE,8.63577E+11
e4:b3:18:9f:c0:b3,1496401980074633,70,0,0,0,0,442,0,0,SUCCESS,8.63577E+11
44:85:00:c5:69:d5,1496401980343429,0,0,0,0,0,0,0,0,FAILURE,8.63577E+11
44:85:00:c5:67:3c,1496401980343424,0,0,0,0,0,0,0,0,FAILURE,8.63577E+11
e4:b3:18:9f:bf:b4,1496401980909707,0,0,0,0,0,0,0,0,FAILURE,8.63577E+11
44:85:00:c5:6c:19,1496401980909708,0,0,0,0,0,0,0,0,FAILURE,8.63577E+11
44:85:00:c5:69:a8,1496401980909697,0,0,0,0,0,0,0,0,FAILURE,8.63577E+11
44:85:00:c5:67:37,1496401980909720,0,0,0,0,0,0,0,0,FAILURE,8.63577E+11
e4:b3:18:9f:c1:4e,1496401980901423,69,0,0,0,0,1295,0,0,SUCCESS,8.63577E+11
e4:b3:18:9f:c1:99,1496401980945687,72,0,0,0,0,1095,0,0,SUCCESS,8.63577E+11
e4:b3:18:9f:bf:af,1496401981238510,80,0,0,0,0,2010,0,0,SUCCESS,8.63578E+11
e4:b3:18:9f:c0:36,1496401981250602,81,0,0,0,0,2656,0,0,SUCCESS,8.63578E+11
e4:b3:18:9f:bf:96,1496401981530976,0,0,0,0,0,0,0,0,FAILURE,8.63578E+11
e4:b3:18:9f:c1:8f,1496401981391158,37,0,0,0,0,-49,0,0,SUCCESS,8.63578E+11
e4:b3:18:9f:c0:04,1496401981531009,0,0,0,0,0,0,0,0,FAILURE,8.63578E+11
e4:b3:18:9f:c0:18,1496401981570185,84,0,0,0,0,4418,0,0,SUCCESS,8.63578E+11
e4:b3:18:9f:bf:87,1496401981981782,0,0,0,0,0,0,0,0,FAILURE,8.63578E+11
e4:b3:18:9f:c0:b3,1496401981712937,69,0,0,0,0,431,0,0,SUCCESS,8.63578E+11
44:85:00:c5:69:d5,1496401981981807,0,0,0,0,0,0,0,0,FAILURE,8.63578E+11
44:85:00:c5:67:3c,1496401981981770,0,0,0,0,0,0,0,0,FAILURE,8.63578E+11
e4:b3:18:9f:bf:b4,1496401982544013,0,0,0,0,0,0,0,0,FAILURE,8.63579E+11
44:85:00:c5:6c:19,1496401982544007,0,0,0,0,0,0,0,0,FAILURE,8.63579E+11
44:85:00:c5:69:a8,1496401982544040,0,0,0,0,0,0,0,0,FAILURE,8.63579E+11
44:85:00:c5:67:37,1496401982544000,0,0,0,0,0,0,0,0,FAILURE,8.63579E+11
e4:b3:18:9f:c1:4e,1496401982533291,66,0,0,0,0,1325,0,0,SUCCESS,8.63579E+11
e4:b3:18:9f:c1:99,1496401982584147,73,0,0,0,0,1186,0,0,SUCCESS,8.63579E+11
e4:b3:18:9f:bf:af,1496401982874360,80,0,0,0,0,2039,0,0,SUCCESS,8.63579E+11
e4:b3:18:9f:c0:36,1496401982886363,78,0,0,0,0,2692,0,0,SUCCESS,8.63579E+11
e4:b3:18:9f:bf:96,1496401983168961,0,0,0,0,0,0,0,0,FAILURE,8.6358E+11
e4:b3:18:9f:c1:8f,1496401983029486,37,0,0,0,0,-337,0,0,SUCCESS,8.6358E+11
e4:b3:18:9f:c0:04,1496401983168953,0,0,0,0,0,0,0,0,FAILURE,8.6358E+11
e4:b3:18:9f:c0:18,1496401983218480,85,0,0,0,0,4516,0,0,SUCCESS,8.6358E+11
e4:b3:18:9f:bf:87,1496401983626727,0,0,0,0,0,0,0,0,FAILURE,8.6358E+11
e4:b3:18:9f:c0:b3,1496401983359134,69,0,0,0,0,400,0,0,SUCCESS,8.6358E+11
44:85:00:c5:69:d5,1496401983626645,0,0,0,0,0,0,0,0,FAILURE,8.6358E+11
44:85:00:c5:67:3c,1496401983626642,0,0,0,0,0,0,0,0,FAILURE,8.6358E+11
e4:b3:18:9f:bf:b4,1496401984186514,0,0,0,0,0,0,0,0,FAILURE,8.63581E+11
44:85:00:c5:6c:19,1496401984186553,0,0,0,0,0,0,0,0,FAILURE,8.63581E+11
44:85:00:c5:69:a8,1496401984186505,0,0,0,0,0,0,0,0,FAILURE,8.63581E+11
44:85:00:c5:67:37,1496401984186498,0,0,0,0,0,0,0,0,FAILURE,8.63581E+11
e4:b3:18:9f:c1:4e,1496401984176150,64,0,0,0,0,1293,0,0,SUCCESS,8.63581E+11
e4:b3:18:9f:c1:99,1496401984223678,78,0,0,0,0,1097,0,0,SUCCESS,8.63581E+11
e4:b3:18:9f:bf:af,1496401984515200,85,0,0,0,0,1970,0,0,SUCCESS,8.63581E+11
e4:b3:18:9f:c0:36,1496401984528211,79,0,0,0,0,2706,0,0,SUCCESS,8.63581E+11
e4:b3:18:9f:bf:96,1496401984808334,0,0,0,0,0,0,0,0,FAILURE,8.63581E+11
e4:b3:18:9f:c1:8f,1496401984668751,40,0,0,0,0,-169,0,0,SUCCESS,8.63581E+11
e4:b3:18:9f:c0:04,1496401984808329,0,0,0,0,0,0,0,0,FAILURE,8.63581E+11
e4:b3:18:9f:c0:18,1496401984873263,87,0,0,0,0,4452,0,0,SUCCESS,8.63581E+11
e4:b3:18:9f:bf:87,1496401985281603,0,0,0,0,0,0,0,0,FAILURE,8.63582E+11
e4:b3:18:9f:c0:b3,1496401985014062,61,0,0,0,0,428,0,0,SUCCESS,8.63582E+11
44:85:00:c5:69:d5,1496401985281630,0,0,0,0,0,0,0,0,FAILURE,8.63582E+11
44:85:00:c5:67:3c,1496401985281589,0,0,0,0,0,0,0,0,FAILURE,8.63582E+11
e4:b3:18:9f:bf:b4,1496401985845711,0,0,0,0,0,0,0,0,FAILURE,8.63582E+11
44:85:00:c5:6c:19,1496401985845708,0,0,0,0,0,0,0,0,FAILURE,8.63582E+11
44:85:00:c5:69:a8,1496401985845703,0,0,0,0,0,0,0,0,FAILURE,8.63582E+11
44:85:00:c5:67:37,1496401985845743,0,0,0,0,0,0,0,0,FAILURE,8.63582E+11
e4:b3:18:9f:c1:4e,1496401985833980,67,0,0,0,0,1346,0,0,SUCCESS,8.63582E+11
e4:b3:18:9f:c1:99,1496401985883870,78,0,0,0,0,1006,0,0,SUCCESS,8.63582E+11
e4:b3:18:9f:bf:af,1496401986183460,85,0,0,0,0,1947,0,0,SUCCESS,8.63583E+11
e4:b3:18:9f:c0:36,1496401986591560,0,0,0,0,0,0,0,0,FAILURE,8.63583E+11
e4:b3:18:9f:bf:96,1496401986591556,0,0,0,0,0,0,0,0,FAILURE,8.63583E+11
e4:b3:18:9f:c1:8f,1496401986452073,42,0,0,0,0,23,0,0,SUCCESS,8.63583E+11
e4:b3:18:9f:c0:04,1496401986591545,0,0,0,0,0,0,0,0,FAILURE,8.63583E+11
e4:b3:18:9f:c0:18,1496401987151654,0,0,0,0,0,0,0,0,FAILURE,8.63584E+11
e4:b3:18:9f:bf:87,1496401987151649,0,0,0,0,0,0,0,0,FAILURE,8.63584E+11
e4:b3:18:9f:c0:b3,1496401986884016,54,0,0,0,0,421,0,0,SUCCESS,8.63583E+11
44:85:00:c5:69:d5,1496401987151640,0,0,0,0,0,0,0,0,FAILURE,8.63584E+11
44:85:00:c5:67:3c,1496401987151649,0,0,0,0,0,0,0,0,FAILURE,8.63584E+11
e4:b3:18:9f:bf:b4,1496401987713234,0,0,0,0,0,0,0,0,FAILURE,8.63584E+11
44:85:00:c5:6c:19,1496401987713175,0,0,0,0,0,0,0,0,FAILURE,8.63584E+11
44:85:00:c5:69:a8,1496401987713171,0,0,0,0,0,0,0,0,FAILURE,8.63584E+11
44:85:00:c5:67:37,1496401987713168,0,0,0,0,0,0,0,0,FAILURE,8.63584E+11
e4:b3:18:9f:c1:4e,1496401987702850,72,0,0,0,0,1387,0,0,SUCCESS,8.63584E+11
e4:b3:18:9f:c1:99,1496401987753252,67,0,0,0,0,929,0,0,SUCCESS,8.63584E+11
e4:b3:18:9f:bf:af,1496401988043243,81,0,0,0,0,1888,0,0,SUCCESS,8.63585E+11
e4:b3:18:9f:c0:36,1496401988451356,0,0,0,0,0,0,0,0,FAILURE,8.63585E+11
e4:b3:18:9f:bf:96,1496401988451352,0,0,0,0,0,0,0,0,FAILURE,8.63585E+11
e4:b3:18:9f:c1:8f,1496401988311658,42,0,0,0,0,-119,0,0,SUCCESS,8.63585E+11
e4:b3:18:9f:c0:04,1496401988451347,0,0,0,0,0,0,0,0,FAILURE,8.63585E+11
e4:b3:18:9f:c0:18,1496401988490269,81,0,0,0,0,4048,0,0,SUCCESS,8.63585E+11
e4:b3:18:9f:bf:87,1496401988900592,0,0,0,0,0,0,0,0,FAILURE,8.63585E+11
e4:b3:18:9f:c0:b3,1496401988632961,57,0,0,0,0,171,0,0,SUCCESS,8.63585E+11
44:85:00:c5:69:d5,1496401988900585,0,0,0,0,0,0,0,0,FAILURE,8.63585E+11
44:85:00:c5:67:3c,1496401988900582,0,0,0,0,0,0,0,0,FAILURE,8.63585E+11
e4:b3:18:9f:bf:b4,1496401989462177,0,0,0,0,0,0,0,0,FAILURE,8.63586E+11
44:85:00:c5:6c:19,1496401989462173,0,0,0,0,0,0,0,0,FAILURE,8.63586E+11
44:85:00:c5:69:a8,1496401989462167,0,0,0,0,0,0,0,0,FAILURE,8.63586E+11
44:85:00:c5:67:37,1496401989462163,0,0,0,0,0,0,0,0,FAILURE,8.63586E+11
e4:b3:18:9f:c1:4e,1496401989452875,71,0,0,0,0,1359,0,0,SUCCESS,8.63586E+11
e4:b3:18:9f:c1:99,1496401989499097,68,0,0,0,0,977,0,0,SUCCESS,8.63586E+11
e4:b3:18:9f:bf:af,1496401989792118,81,0,0,0,0,1875,0,0,SUCCESS,8.63586E+11
e4:b3:18:9f:c0:36,1496401990204137,0,0,0,0,0,0,0,0,FAILURE,8.63587E+11
e4:b3:18:9f:bf:96,1496401990204167,0,0,0,0,0,0,0,0,FAILURE,8.63587E+11
e4:b3:18:9f:c1:8f,1496401990062455,43,0,0,0,0,39,0,0,SUCCESS,8.63587E+11
e4:b3:18:9f:c0:04,1496401990204155,0,0,0,0,0,0,0,0,FAILURE,8.63587E+11
e4:b3:18:9f:c0:18,1496401990241161,81,0,0,0,0,4357,0,0,SUCCESS,8.63587E+11
e4:b3:18:9f:bf:87,1496401990649796,0,0,0,0,0,0,0,0,FAILURE,8.63587E+11
e4:b3:18:9f:c0:b3,1496401990381538,60,0,0,0,0,421,0,0,SUCCESS,8.63587E+11
44:85:00:c5:69:d5,1496401990649817,0,0,0,0,0,0,0,0,FAILURE,8.63587E+11
44:85:00:c5:67:3c,1496401990649781,0,0,0,0,0,0,0,0,FAILURE,8.63587E+11
e4:b3:18:9f:bf:b4,1496401991211173,0,0,0,0,0,0,0,0,FAILURE,8.63588E+11
44:85:00:c5:6c:19,1496401991211236,0,0,0,0,0,0,0,0,FAILURE,8.63588E+11
44:85:00:c5:69:a8,1496401991211165,0,0,0,0,0,0,0,0,FAILURE,8.63588E+11
44:85:00:c5:67:37,1496401991211161,0,0,0,0,0,0,0,0,FAILURE,8.63588E+11
e4:b3:18:9f:c1:4e,1496401991200353,70,0,0,0,0,1384,0,0,SUCCESS,8.63588E+11
e4:b3:18:9f:c1:99,1496401991248305,73,0,0,0,0,1000,0,0,SUCCESS,8.63588E+11
e4:b3:18:9f:bf:af,1496401991541438,81,0,0,0,0,1668,0,0,SUCCESS,8.63588E+11
e4:b3:18:9f:c0:36,1496401991949797,0,0,0,0,0,0,0,0,FAILURE,8.63588E+11
e4:b3:18:9f:bf:96,1496401991949793,0,0,0,0,0,0,0,0,FAILURE,8.63588E+11
e4:b3:18:9f:c1:8f,1496401991810348,42,0,0,0,0,51,0,0,SUCCESS,8.63588E+11
e4:b3:18:9f:c0:04,1496401991949785,0,0,0,0,0,0,0,0,FAILURE,8.63588E+11
e4:b3:18:9f:c0:18,1496401992409469,0,0,0,0,0,0,0,0,FAILURE,8.63589E+11
e4:b3:18:9f:bf:87,1496401992409415,0,0,0,0,0,0,0,0,FAILURE,8.63589E+11
e4:b3:18:9f:c0:b3,1496401992141783,63,0,0,0,0,395,0,0,SUCCESS,8.63589E+11
44:85:00:c5:69:d5,1496401992409455,0,0,0,0,0,0,0,0,FAILURE,8.63589E+11
44:85:00:c5:67:3c,1496401992409403,0,0,0,0,0,0,0,0,FAILURE,8.63589E+11
e4:b3:18:9f:bf:b4,1496401992976555,0,0,0,0,0,0,0,0,FAILURE,8.63589E+11
44:85:00:c5:6c:19,1496401992976550,0,0,0,0,0,0,0,0,FAILURE,8.63589E+11
44:85:00:c5:69:a8,1496401992976545,0,0,0,0,0,0,0,0,FAILURE,8.63589E+11
44:85:00:c5:67:37,1496401992976542,0,0,0,0,0,0,0,0,FAILURE,8.63589E+11
e4:b3:18:9f:c1:4e,1496401992968274,69,0,0,0,0,1303,0,0,SUCCESS,8.63589E+11
e4:b3:18:9f:c1:99,1496401993014810,66,0,0,0,0,892,0,0,SUCCESS,8.6359E+11
e4:b3:18:9f:bf:af,1496401993314621,86,0,0,0,0,1924,0,0,SUCCESS,8.6359E+11
e4:b3:18:9f:c0:36,1496401993722829,0,0,0,0,0,0,0,0,FAILURE,8.6359E+11
e4:b3:18:9f:bf:96,1496401993722827,0,0,0,0,0,0,0,0,FAILURE,8.6359E+11
e4:b3:18:9f:c1:8f,1496401993583244,44,0,0,0,0,48,0,0,SUCCESS,8.6359E+11
e4:b3:18:9f:c0:04,1496401993722822,0,0,0,0,0,0,0,0,FAILURE,8.6359E+11
e4:b3:18:9f:c0:18,1496401993765673,87,0,0,0,0,3851,0,0,SUCCESS,8.6359E+11
e4:b3:18:9f:bf:87,1496401994173795,0,0,0,0,0,0,0,0,FAILURE,8.63591E+11
e4:b3:18:9f:c0:b3,1496401993906052,58,0,0,0,0,401,0,0,SUCCESS,8.6359E+11
44:85:00:c5:69:d5,1496401994173809,0,0,0,0,0,0,0,0,FAILURE,8.63591E+11
44:85:00:c5:67:3c,1496401994173780,0,0,0,0,0,0,0,0,FAILURE,8.63591E+11
e4:b3:18:9f:bf:b4,1496401994741940,0,0,0,0,0,0,0,0,FAILURE,8.63591E+11
44:85:00:c5:6c:19,1496401994741937,0,0,0,0,0,0,0,0,FAILURE,8.63591E+11
44:85:00:c5:69:a8,1496401994741933,0,0,0,0,0,0,0,0,FAILURE,8.63591E+11
44:85:00:c5:67:37,1496401994741929,0,0,0,0,0,0,0,0,FAILURE,8.63591E+11
e4:b3:18:9f:c1:4e,1496401994723721,70,0,0,0,0,1360,0,0,SUCCESS,8.63591E+11
e4:b3:18:9f:c1:99,1496401994777874,70,0,0,0,0,854,0,0,SUCCESS,8.63591E+11
e4:b3:18:9f:bf:af,1496401995070284,83,0,0,0,0,1704,0,0,SUCCESS,8.63592E+11
e4:b3:18:9f:c0:36,1496401995478419,0,0,0,0,0,0,0,0,FAILURE,8.63592E+11
e4:b3:18:9f:bf:96,1496401995478365,0,0,0,0,0,0,0,0,FAILURE,8.63592E+11
e4:b3:18:9f:c1:8f,1496401995338782,41,0,0,0,0,42,0,0,SUCCESS,8.63592E+11
e4:b3:18:9f:c0:04,1496401995478355,0,0,0,0,0,0,0,0,FAILURE,8.63592E+11
e4:b3:18:9f:c0:18,1496401995527007,86,0,0,0,0,4240,0,0,SUCCESS,8.63592E+11
e4:b3:18:9f:bf:87,1496401995937285,0,0,0,0,0,0,0,0,FAILURE,8.63592E+11
e4:b3:18:9f:c0:b3,1496401995669430,60,0,0,0,0,249,0,0,SUCCESS,8.63592E+11
44:85:00:c5:69:d5,1496401995937331,0,0,0,0,0,0,0,0,FAILURE,8.63592E+11
44:85:00:c5:67:3c,1496401995937275,0,0,0,0,0,0,0,0,FAILURE,8.63592E+11
e4:b3:18:9f:bf:b4,1496401996503218,0,0,0,0,0,0,0,0,FAILURE,8.63593E+11
44:85:00:c5:6c:19,1496401996503212,0,0,0,0,0,0,0,0,FAILURE,8.63593E+11
44:85:00:c5:69:a8,1496401996503207,0,0,0,0,0,0,0,0,FAILURE,8.63593E+11
44:85:00:c5:67:37,1496401996503203,0,0,0,0,0,0,0,0,FAILURE,8.63593E+11
e4:b3:18:9f:c1:4e,1496401996491394,67,0,0,0,0,1355,0,0,SUCCESS,8.63593E+11
e4:b3:18:9f:c1:99,1496401996540861,69,0,0,0,0,945,0,0,SUCCESS,8.63593E+11
e4:b3:18:9f:bf:af,1496401996834918,81,0,0,0,0,1629,0,0,SUCCESS,8.63593E+11
e4:b3:18:9f:c0:36,1496401997243467,0,0,0,0,0,0,0,0,FAILURE,8.63594E+11
e4:b3:18:9f:bf:96,1496401997243437,0,0,0,0,0,0,0,0,FAILURE,8.63594E+11
e4:b3:18:9f:c1:8f,1496401997103868,42,0,0,0,0,-14,0,0,SUCCESS,8.63594E+11
e4:b3:18:9f:c0:04,1496401997243431,0,0,0,0,0,0,0,0,FAILURE,8.63594E+11
e4:b3:18:9f:c0:18,1496401997701495,0,0,0,0,0,0,0,0,FAILURE,8.63594E+11
e4:b3:18:9f:bf:87,1496401997701431,0,0,0,0,0,0,0,0,FAILURE,8.63594E+11
e4:b3:18:9f:c0:b3,1496401997433791,56,0,0,0,0,417,0,0,SUCCESS,8.63594E+11
44:85:00:c5:69:d5,1496401997701460,0,0,0,0,0,0,0,0,FAILURE,8.63594E+11
44:85:00:c5:67:3c,1496401997701420,0,0,0,0,0,0,0,0,FAILURE,8.63594E+11
e4:b3:18:9f:bf:b4,1496401998264510,0,0,0,0,0,0,0,0,FAILURE,8.63595E+11
44:85:00:c5:6c:19,1496401998264505,0,0,0,0,0,0,0,0,FAILURE,8.63595E+11
44:85:00:c5:69:a8,1496401998264533,0,0,0,0,0,0,0,0,FAILURE,8.63595E+11
44:85:00:c5:67:37,1496401998264494,0,0,0,0,0,0,0,0,FAILURE,8.63595E+11
e4:b3:18:9f:c1:4e,1496401998253309,72,0,0,0,0,1392,0,0,SUCCESS,8.63595E+11
e4:b3:18:9f:c1:99,1496401998300661,71,0,0,0,0,858,0,0,SUCCESS,8.63595E+11
e4:b3:18:9f:bf:af,1496401998593756,81,0,0,0,0,1925,0,0,SUCCESS,8.63595E+11
e4:b3:18:9f:c0:36,1496401999001248,0,0,0,0,0,0,0,0,FAILURE,8.63596E+11
e4:b3:18:9f:bf:96,1496401999001244,0,0,0,0,0,0,0,0,FAILURE,8.63596E+11
e4:b3:18:9f:c1:8f,1496401998861802,42,0,0,0,0,102,0,0,SUCCESS,8.63595E+11
e4:b3:18:9f:c0:04,1496401999001237,0,0,0,0,0,0,0,0,FAILURE,8.63596E+11
e4:b3:18:9f:c0:18,1496401999463209,0,0,0,0,0,0,0,0,FAILURE,8.63596E+11
e4:b3:18:9f:bf:87,1496401999463205,0,0,0,0,0,0,0,0,FAILURE,8.63596E+11
e4:b3:18:9f:c0:b3,1496401999195571,64,0,0,0,0,364,0,0,SUCCESS,8.63596E+11
44:85:00:c5:69:d5,1496401999463194,0,0,0,0,0,0,0,0,FAILURE,8.63596E+11
44:85:00:c5:67:3c,1496401999463192,0,0,0,0,0,0,0,0,FAILURE,8.63596E+11
e4:b3:18:9f:bf:b4,1496402000029879,0,0,0,0,0,0,0,0,FAILURE,8.63597E+11
44:85:00:c5:6c:19,1496402000029872,0,0,0,0,0,0,0,0,FAILURE,8.63597E+11
44:85:00:c5:69:a8,1496402000029869,0,0,0,0,0,0,0,0,FAILURE,8.63597E+11
44:85:00:c5:67:37,1496402000029896,0,0,0,0,0,0,0,0,FAILURE,8.63597E+11
e4:b3:18:9f:c1:4e,1496402000011818,74,0,0,0,0,1493,0,0,SUCCESS,8.63597E+11
e4:b3:18:9f:c1:99,1496402000068182,69,0,0,0,0,875,0,0,SUCCESS,8.63597E+11
e4:b3:18:9f:bf:af,1496402000358520,81,0,0,0,0,1696,0,0,SUCCESS,8.63597E+11
e4:b3:18:9f:c0:36,1496402000766701,0,0,0,0,0,0,0,0,FAILURE,8.63597E+11
e4:b3:18:9f:bf:96,1496402000766635,0,0,0,0,0,0,0,0,FAILURE,8.63597E+11
e4:b3:18:9f:c1:8f,1496402000627048,44,0,0,0,0,53,0,0,SUCCESS,8.63597E+11
e4:b3:18:9f:c0:04,1496402000766628,0,0,0,0,0,0,0,0,FAILURE,8.63597E+11
e4:b3:18:9f:c0:18,1496402001327365,0,0,0,0,0,0,0,0,FAILURE,8.63598E+11
e4:b3:18:9f:bf:87,1496402001327360,0,0,0,0,0,0,0,0,FAILURE,8.63598E+11
e4:b3:18:9f:c0:b3,1496402001059835,57,0,0,0,0,278,0,0,SUCCESS,8.63598E+11
44:85:00:c5:69:d5,1496402001327353,0,0,0,0,0,0,0,0,FAILURE,8.63598E+11
44:85:00:c5:67:3c,1496402001327347,0,0,0,0,0,0,0,0,FAILURE,8.63598E+11
e4:b3:18:9f:bf:b4,1496402001893564,0,0,0,0,0,0,0,0,FAILURE,8.63598E+11
44:85:00:c5:6c:19,1496402001893561,0,0,0,0,0,0,0,0,FAILURE,8.63598E+11
44:85:00:c5:69:a8,1496402001893556,0,0,0,0,0,0,0,0,FAILURE,8.63598E+11
44:85:00:c5:67:37,1496402001893589,0,0,0,0,0,0,0,0,FAILURE,8.63598E+11
e4:b3:18:9f:c1:4e,1496402001874799,77,0,0,0,0,1459,0,0,SUCCESS,8.63598E+11
e4:b3:18:9f:c1:99,1496402001931363,72,0,0,0,0,818,0,0,SUCCESS,8.63598E+11
e4:b3:18:9f:bf:af,1496402002225714,81,0,0,0,0,1613,0,0,SUCCESS,8.63599E+11
e4:b3:18:9f:c0:36,1496402002633817,0,0,0,0,0,0,0,0,FAILURE,8.63599E+11
e4:b3:18:9f:bf:96,1496402002633812,0,0,0,0,0,0,0,0,FAILURE,8.63599E+11
e4:b3:18:9f:c1:8f,1496402002494278,48,0,0,0,0,30,0,0,SUCCESS,8.63599E+11
e4:b3:18:9f:c0:04,1496402002633803,0,0,0,0,0,0,0,0,FAILURE,8.63599E+11
e4:b3:18:9f:c0:18,1496402003096127,0,0,0,0,0,0,0,0,FAILURE,8.636E+11
