mac,time,a,b,c,d,e,range,,f,status,g
e4:b3:18:9f:bf:b4,1496395466285809,83,0,0,0,0,1242,0,0,SUCCESS,857062815809
44:85:00:c5:6c:19,1496395466810826,0,0,0,0,0,0,0,0,FAILURE,857063340826
44:85:00:c5:69:a8,1496395466810738,0,0,0,0,0,0,0,0,FAILURE,857063340737
44:85:00:c5:67:37,1496395466810733,0,0,0,0,0,0,0,0,FAILURE,857063340733
e4:b3:18:9f:c1:4e,1496395466810739,0,0,0,0,0,0,0,0,FAILURE,857063340739
e4:b3:18:9f:c1:99,1496395466976576,0,0,0,0,0,0,0,0,FAILURE,857063506576
e4:b3:18:9f:bf:af,1496395467557517,0,0,0,0,0,0,0,0,FAILURE,857064087516
e4:b3:18:9f:c0:36,1496395467557448,0,0,0,0,0,0,0,0,FAILURE,857064087448
e4:b3:18:9f:bf:96,1496395467519965,71,0,0,0,0,1614,0,0,SUCCESS,857064049965
e4:b3:18:9f:c1:8f,1496395467532230,85,0,0,0,0,4633,0,0,SUCCESS,857064062230
e4:b3:18:9f:c0:04,1496395467545186,66,0,0,0,0,1036,0,0,SUCCESS,857064075186
e4:b3:18:9f:c0:18,1496395467600057,42,0,0,0,0,-39,0,0,SUCCESS,857064130056
e4:b3:18:9f:bf:87,1496395467630939,85,0,0,0,0,2148,0,0,SUCCESS,857064160939
e4:b3:18:9f:c0:b3,1496395468028306,0,0,0,0,0,0,0,0,FAILURE,857064558306
44:85:00:c5:69:d5,1496395468028243,0,0,0,0,0,0,0,0,FAILURE,857064558243
44:85:00:c5:67:3c,1496395468028255,0,0,0,0,0,0,0,0,FAILURE,857064558255
e4:b3:18:9f:bf:b4,1496395468063730,81,0,0,0,0,1276,0,0,SUCCESS,857064593729
44:85:00:c5:6c:19,1496395468597171,0,0,0,0,0,0,0,0,FAILURE,857065127170
44:85:00:c5:69:a8,1496395468597167,0,0,0,0,0,0,0,0,FAILURE,857065127167
44:85:00:c5:67:37,1496395468597159,0,0,0,0,0,0,0,0,FAILURE,857065127159
e4:b3:18:9f:c1:4e,1496395468597156,0,0,0,0,0,0,0,0,FAILURE,857065127155
e4:b3:18:9f:c1:99,1496395468758718,0,0,0,0,0,0,0,0,FAILURE,857065288717
e4:b3:18:9f:bf:af,1496395469450848,0,0,0,0,0,0,0,0,FAILURE,857065980848
e4:b3:18:9f:c0:36,1496395469450917,0,0,0,0,0,0,0,0,FAILURE,857065980917
e4:b3:18:9f:bf:96,1496395469298900,73,0,0,0,0,1636,0,0,SUCCESS,857065828900
e4:b3:18:9f:c1:8f,1496395469450834,0,0,0,0,0,0,0,0,FAILURE,857065980833
e4:b3:18:9f:c0:04,1496395469439533,70,0,0,0,0,1155,0,0,SUCCESS,857065969533
e4:b3:18:9f:c0:18,1496395469494164,39,0,0,0,0,-40,0,0,SUCCESS,857066024164
e4:b3:18:9f:bf:87,1496395469506853,80,0,0,0,0,2356,0,0,SUCCESS,857066036853
e4:b3:18:9f:c0:b3,1496395469904729,0,0,0,0,0,0,0,0,FAILURE,857066434729
44:85:00:c5:69:d5,1496395469904726,0,0,0,0,0,0,0,0,FAILURE,857066434725
44:85:00:c5:67:3c,1496395469904721,0,0,0,0,0,0,0,0,FAILURE,857066434721
e4:b3:18:9f:bf:b4,1496395469945586,84,0,0,0,0,1121,0,0,SUCCESS,857066475586
44:85:00:c5:6c:19,1496395470469456,0,0,0,0,0,0,0,0,FAILURE,857066999456
44:85:00:c5:69:a8,1496395470469449,0,0,0,0,0,0,0,0,FAILURE,857066999449
44:85:00:c5:67:37,1496395470469471,0,0,0,0,0,0,0,0,FAILURE,857066999470
e4:b3:18:9f:c1:4e,1496395470469442,0,0,0,0,0,0,0,0,FAILURE,857066999442
e4:b3:18:9f:c1:99,1496395470636212,0,0,0,0,0,0,0,0,FAILURE,857067166212
e4:b3:18:9f:bf:af,1496395470919247,85,0,0,0,0,2583,0,0,SUCCESS,857067449247
e4:b3:18:9f:c0:36,1496395471095988,0,0,0,0,0,0,0,0,FAILURE,857067625987
e4:b3:18:9f:bf:96,1496395471059574,65,0,0,0,0,1621,0,0,SUCCESS,857067589574
e4:b3:18:9f:c1:8f,1496395471071956,82,0,0,0,0,4613,0,0,SUCCESS,857067601955
e4:b3:18:9f:c0:04,1496395471084292,64,0,0,0,0,962,0,0,SUCCESS,857067614292
e4:b3:18:9f:c0:18,1496395471131590,33,0,0,0,0,-21,0,0,SUCCESS,857067661590
e4:b3:18:9f:bf:87,1496395471153499,83,0,0,0,0,1244,0,0,SUCCESS,857067683498
e4:b3:18:9f:c0:b3,1496395471551152,0,0,0,0,0,0,0,0,FAILURE,857068081152
44:85:00:c5:69:d5,1496395471551148,0,0,0,0,0,0,0,0,FAILURE,857068081148
44:85:00:c5:67:3c,1496395471551198,0,0,0,0,0,0,0,0,FAILURE,857068081197
e4:b3:18:9f:bf:b4,1496395471594433,83,0,0,0,0,883,0,0,SUCCESS,857068124433
44:85:00:c5:6c:19,1496395472119080,0,0,0,0,0,0,0,0,FAILURE,857068649080
44:85:00:c5:69:a8,1496395472119069,0,0,0,0,0,0,0,0,FAILURE,857068649069
44:85:00:c5:67:37,1496395472119062,0,0,0,0,0,0,0,0,FAILURE,857068649061
e4:b3:18:9f:c1:4e,1496395472119060,0,0,0,0,0,0,0,0,FAILURE,857068649059
e4:b3:18:9f:c1:99,1496395472288456,0,0,0,0,0,0,0,0,FAILURE,857068818456
e4:b3:18:9f:bf:af,1496395472572094,86,0,0,0,0,2086,0,0,SUCCESS,857069102094
e4:b3:18:9f:c0:36,1496395472779655,0,0,0,0,0,0,0,0,FAILURE,857069309654
e4:b3:18:9f:bf:96,1496395472712382,72,0,0,0,0,1591,0,0,SUCCESS,857069242382
e4:b3:18:9f:c1:8f,1496395472750688,85,0,0,0,0,4345,0,0,SUCCESS,857069280688
e4:b3:18:9f:c0:04,1496395472765620,68,0,0,0,0,1116,0,0,SUCCESS,857069295620
e4:b3:18:9f:c0:18,1496395472823837,35,0,0,0,0,-35,0,0,SUCCESS,857069353837
e4:b3:18:9f:bf:87,1496395472836121,81,0,0,0,0,2285,0,0,SUCCESS,857069366121
e4:b3:18:9f:c0:b3,1496395473231710,0,0,0,0,0,0,0,0,FAILURE,857069761710
44:85:00:c5:69:d5,1496395473231703,0,0,0,0,0,0,0,0,FAILURE,857069761703
44:85:00:c5:67:3c,1496395473231713,0,0,0,0,0,0,0,0,FAILURE,857069761713
e4:b3:18:9f:bf:b4,1496395473282661,84,0,0,0,0,1408,0,0,SUCCESS,857069812661
44:85:00:c5:6c:19,1496395473815548,0,0,0,0,0,0,0,0,FAILURE,857070345548
44:85:00:c5:69:a8,1496395473815465,0,0,0,0,0,0,0,0,FAILURE,857070345465
44:85:00:c5:67:37,1496395473815462,0,0,0,0,0,0,0,0,FAILURE,857070345461
e4:b3:18:9f:c1:4e,1496395473815454,0,0,0,0,0,0,0,0,FAILURE,857070345454
e4:b3:18:9f:c1:99,1496395473981363,0,0,0,0,0,0,0,0,FAILURE,857070511363
e4:b3:18:9f:bf:af,1496395474578441,0,0,0,0,0,0,0,0,FAILURE,857071108441
e4:b3:18:9f:c0:36,1496395474578520,0,0,0,0,0,0,0,0,FAILURE,857071108520
e4:b3:18:9f:bf:96,1496395474521390,68,0,0,0,0,1628,0,0,SUCCESS,857071051390
e4:b3:18:9f:c1:8f,1496395474544734,82,0,0,0,0,4583,0,0,SUCCESS,857071074734
e4:b3:18:9f:c0:04,1496395474566511,68,0,0,0,0,950,0,0,SUCCESS,857071096511
e4:b3:18:9f:c0:18,1496395474616656,36,0,0,0,0,23,0,0,SUCCESS,857071146655
e4:b3:18:9f:bf:87,1496395474639187,82,0,0,0,0,2198,0,0,SUCCESS,857071169187
e4:b3:18:9f:c0:b3,1496395475035435,0,0,0,0,0,0,0,0,FAILURE,857071565435
44:85:00:c5:69:d5,1496395475035428,0,0,0,0,0,0,0,0,FAILURE,857071565427
44:85:00:c5:67:3c,1496395475035425,0,0,0,0,0,0,0,0,FAILURE,857071565425
e4:b3:18:9f:bf:b4,1496395475068729,85,0,0,0,0,1467,0,0,SUCCESS,857071598729
44:85:00:c5:6c:19,1496395475592772,0,0,0,0,0,0,0,0,FAILURE,857072122772
44:85:00:c5:69:a8,1496395475592766,0,0,0,0,0,0,0,0,FAILURE,857072122766
44:85:00:c5:67:37,1496395475592761,0,0,0,0,0,0,0,0,FAILURE,857072122761
e4:b3:18:9f:c1:4e,1496395475592759,0,0,0,0,0,0,0,0,FAILURE,857072122759
e4:b3:18:9f:c1:99,1496395475757779,0,0,0,0,0,0,0,0,FAILURE,857072287779
e4:b3:18:9f:bf:af,1496395476449263,0,0,0,0,0,0,0,0,FAILURE,857072979263
e4:b3:18:9f:c0:36,1496395476449199,0,0,0,0,0,0,0,0,FAILURE,857072979199
e4:b3:18:9f:bf:96,1496395476296626,69,0,0,0,0,1568,0,0,SUCCESS,857072826626
e4:b3:18:9f:c1:8f,1496395476449185,0,0,0,0,0,0,0,0,FAILURE,857072979185
e4:b3:18:9f:c0:04,1496395476437388,69,0,0,0,0,1071,0,0,SUCCESS,857072967388
e4:b3:18:9f:c0:18,1496395476495225,38,0,0,0,0,63,0,0,SUCCESS,857073025224
e4:b3:18:9f:bf:87,1496395477020933,0,0,0,0,0,0,0,0,FAILURE,857073550933
e4:b3:18:9f:c0:b3,1496395477020928,0,0,0,0,0,0,0,0,FAILURE,857073550928
44:85:00:c5:69:d5,1496395477020922,0,0,0,0,0,0,0,0,FAILURE,857073550922
44:85:00:c5:67:3c,1496395477020919,0,0,0,0,0,0,0,0,FAILURE,857073550919
e4:b3:18:9f:bf:b4,1496395477057807,86,0,0,0,0,1565,0,0,SUCCESS,857073587807
44:85:00:c5:6c:19,1496395477581505,0,0,0,0,0,0,0,0,FAILURE,857074111505
44:85:00:c5:69:a8,1496395477581499,0,0,0,0,0,0,0,0,FAILURE,857074111499
44:85:00:c5:67:37,1496395477581496,0,0,0,0,0,0,0,0,FAILURE,857074111496
e4:b3:18:9f:c1:4e,1496395477581493,0,0,0,0,0,0,0,0,FAILURE,857074111493
e4:b3:18:9f:c1:99,1496395477747781,0,0,0,0,0,0,0,0,FAILURE,857074277781
e4:b3:18:9f:bf:af,1496395478449595,0,0,0,0,0,0,0,0,FAILURE,857074979595
e4:b3:18:9f:c0:36,1496395478449584,0,0,0,0,0,0,0,0,FAILURE,857074979584
e4:b3:18:9f:bf:96,1496395478297839,73,0,0,0,0,1611,0,0,SUCCESS,857074827839
e4:b3:18:9f:c1:8f,1496395478449573,0,0,0,0,0,0,0,0,FAILURE,857074979573
e4:b3:18:9f:c0:04,1496395478438104,72,0,0,0,0,1107,0,0,SUCCESS,857074968103
e4:b3:18:9f:c0:18,1496395478485796,38,0,0,0,0,-47,0,0,SUCCESS,857075015796
e4:b3:18:9f:bf:87,1496395479018490,0,0,0,0,0,0,0,0,FAILURE,857075548490
e4:b3:18:9f:c0:b3,1496395479018401,0,0,0,0,0,0,0,0,FAILURE,857075548401
44:85:00:c5:69:d5,1496395479018393,0,0,0,0,0,0,0,0,FAILURE,857075548393
44:85:00:c5:67:3c,1496395479018390,0,0,0,0,0,0,0,0,FAILURE,857075548390
e4:b3:18:9f:bf:b4,1496395479696365,0,0,0,0,0,0,0,0,FAILURE,857076226364
44:85:00:c5:6c:19,1496395479696359,0,0,0,0,0,0,0,0,FAILURE,857076226358
44:85:00:c5:69:a8,1496395479696400,0,0,0,0,0,0,0,0,FAILURE,857076226400
44:85:00:c5:67:37,1496395479696346,0,0,0,0,0,0,0,0,FAILURE,857076226346
e4:b3:18:9f:c1:4e,1496395479696350,0,0,0,0,0,0,0,0,FAILURE,857076226349
e4:b3:18:9f:c1:99,1496395479860165,0,0,0,0,0,0,0,0,FAILURE,857076390165
e4:b3:18:9f:bf:af,1496395480556470,0,0,0,0,0,0,0,0,FAILURE,857077086470
e4:b3:18:9f:c0:36,1496395480556468,0,0,0,0,0,0,0,0,FAILURE,857077086467
e4:b3:18:9f:bf:96,1496395480403789,68,0,0,0,0,1618,0,0,SUCCESS,857076933789
e4:b3:18:9f:c1:8f,1496395480556456,0,0,0,0,0,0,0,0,FAILURE,857077086456
e4:b3:18:9f:c0:04,1496395480544215,69,0,0,0,0,1026,0,0,SUCCESS,857077074215
e4:b3:18:9f:c0:18,1496395480595981,47,0,0,0,0,98,0,0,SUCCESS,857077125980
e4:b3:18:9f:bf:87,1496395481119719,0,0,0,0,0,0,0,0,FAILURE,857077649719
e4:b3:18:9f:c0:b3,1496395481119714,0,0,0,0,0,0,0,0,FAILURE,857077649714
44:85:00:c5:69:d5,1496395481119708,0,0,0,0,0,0,0,0,FAILURE,857077649708
44:85:00:c5:67:3c,1496395481119715,0,0,0,0,0,0,0,0,FAILURE,857077649715
e4:b3:18:9f:bf:b4,1496395481798260,0,0,0,0,0,0,0,0,FAILURE,857078328259
44:85:00:c5:6c:19,1496395481798255,0,0,0,0,0,0,0,0,FAILURE,857078328255
44:85:00:c5:69:a8,1496395481798250,0,0,0,0,0,0,0,0,FAILURE,857078328250
44:85:00:c5:67:37,1496395481798246,0,0,0,0,0,0,0,0,FAILURE,857078328246
e4:b3:18:9f:c1:4e,1496395481798243,0,0,0,0,0,0,0,0,FAILURE,857078328242
e4:b3:18:9f:c1:99,1496395481970940,0,0,0,0,0,0,0,0,FAILURE,857078500940
e4:b3:18:9f:bf:af,1496395482668059,0,0,0,0,0,0,0,0,FAILURE,857079198059
e4:b3:18:9f:c0:36,1496395482668054,0,0,0,0,0,0,0,0,FAILURE,857079198054
e4:b3:18:9f:bf:96,1496395482514858,69,0,0,0,0,1534,0,0,SUCCESS,857079044858
e4:b3:18:9f:c1:8f,1496395482668043,0,0,0,0,0,0,0,0,FAILURE,857079198043
e4:b3:18:9f:c0:04,1496395482656036,65,0,0,0,0,1156,0,0,SUCCESS,857079186036
e4:b3:18:9f:c0:18,1496395482706743,51,0,0,0,0,140,0,0,SUCCESS,857079236743
e4:b3:18:9f:bf:87,1496395483230767,0,0,0,0,0,0,0,0,FAILURE,857079760767
e4:b3:18:9f:c0:b3,1496395483230671,0,0,0,0,0,0,0,0,FAILURE,857079760671
44:85:00:c5:69:d5,1496395483230664,0,0,0,0,0,0,0,0,FAILURE,857079760664
44:85:00:c5:67:3c,1496395483230660,0,0,0,0,0,0,0,0,FAILURE,857079760659
e4:b3:18:9f:bf:b4,1496395483904060,0,0,0,0,0,0,0,0,FAILURE,857080434059
44:85:00:c5:6c:19,1496395483904054,0,0,0,0,0,0,0,0,FAILURE,857080434054
44:85:00:c5:69:a8,1496395483904100,0,0,0,0,0,0,0,0,FAILURE,857080434100
44:85:00:c5:67:37,1496395483904042,0,0,0,0,0,0,0,0,FAILURE,857080434042
e4:b3:18:9f:c1:4e,1496395483904051,0,0,0,0,0,0,0,0,FAILURE,857080434051
e4:b3:18:9f:c1:99,1496395484068395,0,0,0,0,0,0,0,0,FAILURE,857080598395
e4:b3:18:9f:bf:af,1496395484760120,0,0,0,0,0,0,0,0,FAILURE,857081290120
e4:b3:18:9f:c0:36,1496395484760118,0,0,0,0,0,0,0,0,FAILURE,857081290118
e4:b3:18:9f:bf:96,1496395484607949,69,0,0,0,0,1540,0,0,SUCCESS,857081137948
e4:b3:18:9f:c1:8f,1496395484760110,0,0,0,0,0,0,0,0,FAILURE,857081290110
e4:b3:18:9f:c0:04,1496395484748527,68,0,0,0,0,1085,0,0,SUCCESS,857081278527
e4:b3:18:9f:c0:18,1496395484803151,44,0,0,0,0,171,0,0,SUCCESS,857081333151
e4:b3:18:9f:bf:87,1496395485327053,0,0,0,0,0,0,0,0,FAILURE,857081857052
e4:b3:18:9f:c0:b3,1496395485327047,0,0,0,0,0,0,0,0,FAILURE,857081857046
44:85:00:c5:69:d5,1496395485327039,0,0,0,0,0,0,0,0,FAILURE,857081857039
44:85:00:c5:67:3c,1496395485327036,0,0,0,0,0,0,0,0,FAILURE,857081857036
e4:b3:18:9f:bf:b4,1496395485386362,85,0,0,0,0,1591,0,0,SUCCESS,857081916362
44:85:00:c5:6c:19,1496395485910496,0,0,0,0,0,0,0,0,FAILURE,857082440496
44:85:00:c5:69:a8,1496395485910406,0,0,0,0,0,0,0,0,FAILURE,857082440406
44:85:00:c5:67:37,1496395485910398,0,0,0,0,0,0,0,0,FAILURE,857082440398
e4:b3:18:9f:c1:4e,1496395485910395,0,0,0,0,0,0,0,0,FAILURE,857082440394
e4:b3:18:9f:c1:99,1496395486076151,0,0,0,0,0,0,0,0,FAILURE,857082606150
e4:b3:18:9f:bf:af,1496395486779972,0,0,0,0,0,0,0,0,FAILURE,857083309971
e4:b3:18:9f:c0:36,1496395486779968,0,0,0,0,0,0,0,0,FAILURE,857083309967
e4:b3:18:9f:bf:96,1496395486618947,74,0,0,0,0,1456,0,0,SUCCESS,857083148947
e4:b3:18:9f:c1:8f,1496395486779956,0,0,0,0,0,0,0,0,FAILURE,857083309956
e4:b3:18:9f:c0:04,1496395486767834,67,0,0,0,0,932,0,0,SUCCESS,857083297834
e4:b3:18:9f:c0:18,1496395486825788,49,0,0,0,0,161,0,0,SUCCESS,857083355788
e4:b3:18:9f:bf:87,1496395487349514,0,0,0,0,0,0,0,0,FAILURE,857083879514
e4:b3:18:9f:c0:b3,1496395487349507,0,0,0,0,0,0,0,0,FAILURE,857083879507
44:85:00:c5:69:d5,1496395487349508,0,0,0,0,0,0,0,0,FAILURE,857083879508
44:85:00:c5:67:3c,1496395487349509,0,0,0,0,0,0,0,0,FAILURE,857083879509
e4:b3:18:9f:bf:b4,1496395488027577,0,0,0,0,0,0,0,0,FAILURE,857084557577
44:85:00:c5:6c:19,1496395488027569,0,0,0,0,0,0,0,0,FAILURE,857084557568
44:85:00:c5:69:a8,1496395488027568,0,0,0,0,0,0,0,0,FAILURE,857084557568
44:85:00:c5:67:37,1496395488027560,0,0,0,0,0,0,0,0,FAILURE,857084557560
e4:b3:18:9f:c1:4e,1496395488027557,0,0,0,0,0,0,0,0,FAILURE,857084557557
e4:b3:18:9f:c1:99,1496395488190250,0,0,0,0,0,0,0,0,FAILURE,857084720250
e4:b3:18:9f:bf:af,1496395488885570,0,0,0,0,0,0,0,0,FAILURE,857085415570
e4:b3:18:9f:c0:36,1496395488885564,0,0,0,0,0,0,0,0,FAILURE,857085415564
e4:b3:18:9f:bf:96,1496395488733015,69,0,0,0,0,1489,0,0,SUCCESS,857085263015
e4:b3:18:9f:c1:8f,1496395488885555,0,0,0,0,0,0,0,0,FAILURE,857085415554
e4:b3:18:9f:c0:04,1496395488873417,59,0,0,0,0,913,0,0,SUCCESS,857085403417
e4:b3:18:9f:c0:18,1496395488918967,46,0,0,0,0,165,0,0,SUCCESS,857085448967
e4:b3:18:9f:bf:87,1496395488942409,86,0,0,0,0,2219,0,0,SUCCESS,857085472409
e4:b3:18:9f:c0:b3,1496395489339350,0,0,0,0,0,0,0,0,FAILURE,857085869350
44:85:00:c5:69:d5,1496395489339343,0,0,0,0,0,0,0,0,FAILURE,857085869342
44:85:00:c5:67:3c,1496395489339340,0,0,0,0,0,0,0,0,FAILURE,857085869339
e4:b3:18:9f:bf:b4,1496395489382021,82,0,0,0,0,1542,0,0,SUCCESS,857085912021
44:85:00:c5:6c:19,1496395489907607,0,0,0,0,0,0,0,0,FAILURE,857086437607
44:85:00:c5:69:a8,1496395489907603,0,0,0,0,0,0,0,0,FAILURE,857086437603
44:85:00:c5:67:37,1496395489907596,0,0,0,0,0,0,0,0,FAILURE,857086437595
e4:b3:18:9f:c1:4e,1496395489907593,0,0,0,0,0,0,0,0,FAILURE,857086437593
e4:b3:18:9f:c1:99,1496395490076285,0,0,0,0,0,0,0,0,FAILURE,857086606285
e4:b3:18:9f:bf:af,1496395490774579,0,0,0,0,0,0,0,0,FAILURE,857087304579
e4:b3:18:9f:c0:36,1496395490774642,0,0,0,0,0,0,0,0,FAILURE,857087304642
e4:b3:18:9f:bf:96,1496395490622431,66,0,0,0,0,1353,0,0,SUCCESS,857087152431
e4:b3:18:9f:c1:8f,1496395490774561,0,0,0,0,0,0,0,0,FAILURE,857087304561
e4:b3:18:9f:c0:04,1496395490762871,61,0,0,0,0,902,0,0,SUCCESS,857087292871
e4:b3:18:9f:c0:18,1496395490818733,48,0,0,0,0,229,0,0,SUCCESS,857087348733
e4:b3:18:9f:bf:87,1496395490831200,81,0,0,0,0,2055,0,0,SUCCESS,857087361200
e4:b3:18:9f:c0:b3,1496395491226676,0,0,0,0,0,0,0,0,FAILURE,857087756676
44:85:00:c5:69:d5,1496395491226669,0,0,0,0,0,0,0,0,FAILURE,857087756669
44:85:00:c5:67:3c,1496395491226667,0,0,0,0,0,0,0,0,FAILURE,857087756667
e4:b3:18:9f:bf:b4,1496395491267499,84,0,0,0,0,1592,0,0,SUCCESS,857087797499
44:85:00:c5:6c:19,1496395491791978,0,0,0,0,0,0,0,0,FAILURE,857088321978
44:85:00:c5:69:a8,1496395491792024,0,0,0,0,0,0,0,0,FAILURE,857088322024
44:85:00:c5:67:37,1496395491791974,0,0,0,0,0,0,0,0,FAILURE,857088321974
e4:b3:18:9f:c1:4e,1496395491791965,0,0,0,0,0,0,0,0,FAILURE,857088321965
e4:b3:18:9f:c1:99,1496395491965512,0,0,0,0,0,0,0,0,FAILURE,857088495511
e4:b3:18:9f:bf:af,1496395492656792,0,0,0,0,0,0,0,0,FAILURE,857089186792
e4:b3:18:9f:c0:36,1496395492656786,0,0,0,0,0,0,0,0,FAILURE,857089186786
e4:b3:18:9f:bf:96,1496395492504922,71,0,0,0,0,1399,0,0,SUCCESS,857089034922
e4:b3:18:9f:c1:8f,1496395492656778,0,0,0,0,0,0,0,0,FAILURE,857089186778
e4:b3:18:9f:c0:04,1496395492645763,64,0,0,0,0,860,0,0,SUCCESS,857089175763
e4:b3:18:9f:c0:18,1496395492694643,46,0,0,0,0,263,0,0,SUCCESS,857089224643
e4:b3:18:9f:bf:87,1496395492715972,83,0,0,0,0,1867,0,0,SUCCESS,857089245972
e4:b3:18:9f:c0:b3,1496395493112137,0,0,0,0,0,0,0,0,FAILURE,857089642137
44:85:00:c5:69:d5,1496395493112072,0,0,0,0,0,0,0,0,FAILURE,857089642072
44:85:00:c5:67:3c,1496395493112081,0,0,0,0,0,0,0,0,FAILURE,857089642080
e4:b3:18:9f:bf:b4,1496395493146477,85,0,0,0,0,1392,0,0,SUCCESS,857089676477
44:85:00:c5:6c:19,1496395493672263,0,0,0,0,0,0,0,0,FAILURE,857090202263
44:85:00:c5:69:a8,1496395493672313,0,0,0,0,0,0,0,0,FAILURE,857090202313
44:85:00:c5:67:37,1496395493672252,0,0,0,0,0,0,0,0,FAILURE,857090202252
e4:b3:18:9f:c1:4e,1496395493672262,0,0,0,0,0,0,0,0,FAILURE,857090202261
e4:b3:18:9f:c1:99,1496395493836624,0,0,0,0,0,0,0,0,FAILURE,857090366623
e4:b3:18:9f:bf:af,1496395494432071,0,0,0,0,0,0,0,0,FAILURE,857090962071
e4:b3:18:9f:c0:36,1496395494432067,0,0,0,0,0,0,0,0,FAILURE,857090962067
e4:b3:18:9f:bf:96,1496395494280575,66,0,0,0,0,1370,0,0,SUCCESS,857090810575
e4:b3:18:9f:c1:8f,1496395494432054,0,0,0,0,0,0,0,0,FAILURE,857090962053
e4:b3:18:9f:c0:04,1496395494420704,61,0,0,0,0,740,0,0,SUCCESS,857090950703
e4:b3:18:9f:c0:18,1496395494474791,42,0,0,0,0,266,0,0,SUCCESS,857091004791
e4:b3:18:9f:bf:87,1496395494487063,80,0,0,0,0,2084,0,0,SUCCESS,857091017063
e4:b3:18:9f:c0:b3,1496395494883458,0,0,0,0,0,0,0,0,FAILURE,857091413458
44:85:00:c5:69:d5,1496395494883450,0,0,0,0,0,0,0,0,FAILURE,857091413450
44:85:00:c5:67:3c,1496395494883448,0,0,0,0,0,0,0,0,FAILURE,857091413447
e4:b3:18:9f:bf:b4,1496395495566413,0,0,0,0,0,0,0,0,FAILURE,857092096413
44:85:00:c5:6c:19,1496395495566463,0,0,0,0,0,0,0,0,FAILURE,857092096463
44:85:00:c5:69:a8,1496395495566407,0,0,0,0,0,0,0,0,FAILURE,857092096407
44:85:00:c5:67:37,1496395495566400,0,0,0,0,0,0,0,0,FAILURE,857092096400
e4:b3:18:9f:c1:4e,1496395495566397,0,0,0,0,0,0,0,0,FAILURE,857092096397
e4:b3:18:9f:c1:99,1496395495715521,0,0,0,0,0,0,0,0,FAILURE,857092245521
e4:b3:18:9f:bf:af,1496395496407296,0,0,0,0,0,0,0,0,FAILURE,857092937296
e4:b3:18:9f:c0:36,1496395496407291,0,0,0,0,0,0,0,0,FAILURE,857092937290
e4:b3:18:9f:bf:96,1496395496255014,68,0,0,0,0,1225,0,0,SUCCESS,857092785014
e4:b3:18:9f:c1:8f,1496395496407280,0,0,0,0,0,0,0,0,FAILURE,857092937280
e4:b3:18:9f:c0:04,1496395496395922,59,0,0,0,0,728,0,0,SUCCESS,857092925922
e4:b3:18:9f:c0:18,1496395496443365,52,0,0,0,0,210,0,0,SUCCESS,857092973364
e4:b3:18:9f:bf:87,1496395496967303,0,0,0,0,0,0,0,0,FAILURE,857093497303
e4:b3:18:9f:c0:b3,1496395496967298,0,0,0,0,0,0,0,0,FAILURE,857093497298
44:85:00:c5:69:d5,1496395496967291,0,0,0,0,0,0,0,0,FAILURE,857093497291
44:85:00:c5:67:3c,1496395496967288,0,0,0,0,0,0,0,0,FAILURE,857093497287
e4:b3:18:9f:bf:b4,1496395497010558,84,0,0,0,0,716,0,0,SUCCESS,857093540558
44:85:00:c5:6c:19,1496395497534760,0,0,0,0,0,0,0,0,FAILURE,857094064760
44:85:00:c5:69:a8,1496395497534711,0,0,0,0,0,0,0,0,FAILURE,857094064711
44:85:00:c5:67:37,1496395497534705,0,0,0,0,0,0,0,0,FAILURE,857094064705
e4:b3:18:9f:c1:4e,1496395497534703,0,0,0,0,0,0,0,0,FAILURE,857094064703
e4:b3:18:9f:c1:99,1496395497701508,0,0,0,0,0,0,0,0,FAILURE,857094231508
e4:b3:18:9f:bf:af,1496395498393691,0,0,0,0,0,0,0,0,FAILURE,857094923690
e4:b3:18:9f:c0:36,1496395498393678,0,0,0,0,0,0,0,0,FAILURE,857094923678
e4:b3:18:9f:bf:96,1496395498241315,66,0,0,0,0,1315,0,0,SUCCESS,857094771315
e4:b3:18:9f:c1:8f,1496395498393765,0,0,0,0,0,0,0,0,FAILURE,857094923765
e4:b3:18:9f:c0:04,1496395498381879,64,0,0,0,0,695,0,0,SUCCESS,857094911879
e4:b3:18:9f:c0:18,1496395498438697,47,0,0,0,0,227,0,0,SUCCESS,857094968697
e4:b3:18:9f:bf:87,1496395498451069,82,0,0,0,0,2045,0,0,SUCCESS,857094981069
e4:b3:18:9f:c0:b3,1496395498847176,0,0,0,0,0,0,0,0,FAILURE,857095377176
44:85:00:c5:69:d5,1496395498847168,0,0,0,0,0,0,0,0,FAILURE,857095377168
44:85:00:c5:67:3c,1496395498847164,0,0,0,0,0,0,0,0,FAILURE,857095377164
e4:b3:18:9f:bf:b4,1496395498888532,85,0,0,0,0,1514,0,0,SUCCESS,857095418532
44:85:00:c5:6c:19,1496395499412424,0,0,0,0,0,0,0,0,FAILURE,857095942424
44:85:00:c5:69:a8,1496395499412471,0,0,0,0,0,0,0,0,FAILURE,857095942471
44:85:00:c5:67:37,1496395499412412,0,0,0,0,0,0,0,0,FAILURE,857095942412
e4:b3:18:9f:c1:4e,1496395499412412,0,0,0,0,0,0,0,0,FAILURE,857095942412
e4:b3:18:9f:c1:99,1496395499581329,0,0,0,0,0,0,0,0,FAILURE,857096111329
e4:b3:18:9f:bf:af,1496395500273713,0,0,0,0,0,0,0,0,FAILURE,857096803713
