mac,time,a,b,c,d,e,range,,f,status,g
e4:b3:18:9f:bf:af,1496400074780474,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
e4:b3:18:9f:c0:36,1496400074780465,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
e4:b3:18:9f:bf:96,1496400074627515,70,0,0,0,0,1266,0,0,SUCCESS,8.62E+11
e4:b3:18:9f:c1:8f,1496400074780454,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
e4:b3:18:9f:c0:04,1496400074768277,41,0,0,0,0,-39,0,0,SUCCESS,8.62E+11
e4:b3:18:9f:c0:18,1496400074822581,69,0,0,0,0,1032,0,0,SUCCESS,8.62E+11
e4:b3:18:9f:bf:87,1496400075347066,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
e4:b3:18:9f:c0:b3,1496400075347063,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
44:85:00:c5:69:d5,1496400075347054,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
44:85:00:c5:67:3c,1496400075347053,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
e4:b3:18:9f:bf:b4,1496400075389606,73,0,0,0,0,769,0,0,SUCCESS,8.62E+11
44:85:00:c5:6c:19,1496400075414113,70,0,0,0,0,1166,0,0,SUCCESS,8.62E+11
44:85:00:c5:69:a8,1496400075426785,83,0,0,0,0,1710,0,0,SUCCESS,8.62E+11
44:85:00:c5:67:37,1496400075450663,81,0,0,0,0,1758,0,0,SUCCESS,8.62E+11
e4:b3:18:9f:c1:4e,1496400075590046,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
e4:b3:18:9f:c1:99,1496400075758767,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
e4:b3:18:9f:bf:af,1496400076450809,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
e4:b3:18:9f:c0:36,1496400076450800,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
e4:b3:18:9f:bf:96,1496400076298539,68,0,0,0,0,1278,0,0,SUCCESS,8.62E+11
e4:b3:18:9f:c1:8f,1496400076450795,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
e4:b3:18:9f:c0:04,1496400076439476,38,0,0,0,0,-213,0,0,SUCCESS,8.62E+11
e4:b3:18:9f:c0:18,1496400076495800,68,0,0,0,0,949,0,0,SUCCESS,8.62E+11
e4:b3:18:9f:bf:87,1496400077020227,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
e4:b3:18:9f:c0:b3,1496400077020278,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
44:85:00:c5:69:d5,1496400077020215,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
44:85:00:c5:67:3c,1496400077020228,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
e4:b3:18:9f:bf:b4,1496400077063596,69,0,0,0,0,740,0,0,SUCCESS,8.62E+11
44:85:00:c5:6c:19,1496400077085104,72,0,0,0,0,1237,0,0,SUCCESS,8.62E+11
44:85:00:c5:69:a8,1496400077109593,80,0,0,0,0,1395,0,0,SUCCESS,8.62E+11
44:85:00:c5:67:37,1496400077122526,79,0,0,0,0,1849,0,0,SUCCESS,8.62E+11
e4:b3:18:9f:c1:4e,1496400077262656,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
e4:b3:18:9f:c1:99,1496400077432995,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
e4:b3:18:9f:bf:af,1496400078124404,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
e4:b3:18:9f:c0:36,1496400078124402,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
e4:b3:18:9f:bf:96,1496400077972517,66,0,0,0,0,1234,0,0,SUCCESS,8.62E+11
e4:b3:18:9f:c1:8f,1496400078124392,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
e4:b3:18:9f:c0:04,1496400078113035,34,0,0,0,0,-167,0,0,SUCCESS,8.62E+11
e4:b3:18:9f:c0:18,1496400078166431,64,0,0,0,0,1075,0,0,SUCCESS,8.62E+11
e4:b3:18:9f:bf:87,1496400078690904,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
e4:b3:18:9f:c0:b3,1496400078690901,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
44:85:00:c5:69:d5,1496400078690897,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
44:85:00:c5:67:3c,1496400078690946,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
e4:b3:18:9f:bf:b4,1496400078735180,72,0,0,0,0,849,0,0,SUCCESS,8.62E+11
44:85:00:c5:6c:19,1496400078747754,79,0,0,0,0,1448,0,0,SUCCESS,8.62E+11
44:85:00:c5:69:a8,1496400079028383,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
44:85:00:c5:67:37,1496400078888472,79,0,0,0,0,1880,0,0,SUCCESS,8.62E+11
e4:b3:18:9f:c1:4e,1496400079028322,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
e4:b3:18:9f:c1:99,1496400079200319,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
e4:b3:18:9f:bf:af,1496400079901910,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
e4:b3:18:9f:c0:36,1496400079901906,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
e4:b3:18:9f:bf:96,1496400079739915,60,0,0,0,0,1262,0,0,SUCCESS,8.62E+11
e4:b3:18:9f:c1:8f,1496400079901956,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
e4:b3:18:9f:c0:04,1496400079889305,36,0,0,0,0,-154,0,0,SUCCESS,8.62E+11
e4:b3:18:9f:c0:18,1496400079968267,61,0,0,0,0,874,0,0,SUCCESS,8.62E+11
e4:b3:18:9f:bf:87,1496400080493469,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
e4:b3:18:9f:c0:b3,1496400080493464,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
44:85:00:c5:69:d5,1496400080493516,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
44:85:00:c5:67:3c,1496400080493457,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
e4:b3:18:9f:bf:b4,1496400080536071,73,0,0,0,0,869,0,0,SUCCESS,8.62E+11
44:85:00:c5:6c:19,1496400080548482,80,0,0,0,0,1409,0,0,SUCCESS,8.62E+11
44:85:00:c5:69:a8,1496400080831503,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
44:85:00:c5:67:37,1496400080689281,80,0,0,0,0,1809,0,0,SUCCESS,8.62E+11
e4:b3:18:9f:c1:4e,1496400080831550,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
e4:b3:18:9f:c1:99,1496400081004800,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
e4:b3:18:9f:bf:af,1496400081696401,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
e4:b3:18:9f:c0:36,1496400081696396,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
e4:b3:18:9f:bf:96,1496400081543751,61,0,0,0,0,1221,0,0,SUCCESS,8.62E+11
e4:b3:18:9f:c1:8f,1496400081696389,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
e4:b3:18:9f:c0:04,1496400081684488,34,0,0,0,0,0,0,0,SUCCESS,8.62E+11
e4:b3:18:9f:c0:18,1496400081740649,59,0,0,0,0,848,0,0,SUCCESS,8.62E+11
e4:b3:18:9f:bf:87,1496400082264728,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
e4:b3:18:9f:c0:b3,1496400082264722,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
44:85:00:c5:69:d5,1496400082264722,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
44:85:00:c5:67:3c,1496400082264714,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
e4:b3:18:9f:bf:b4,1496400082303363,70,0,0,0,0,834,0,0,SUCCESS,8.62E+11
44:85:00:c5:6c:19,1496400082315785,76,0,0,0,0,1357,0,0,SUCCESS,8.62E+11
44:85:00:c5:69:a8,1496400082610581,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
44:85:00:c5:67:37,1496400082468137,83,0,0,0,0,1981,0,0,SUCCESS,8.62E+11
e4:b3:18:9f:c1:4e,1496400082610571,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
e4:b3:18:9f:c1:99,1496400082781564,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
e4:b3:18:9f:bf:af,1496400083473619,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
e4:b3:18:9f:c0:36,1496400083473610,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
e4:b3:18:9f:bf:96,1496400083321307,61,0,0,0,0,1181,0,0,SUCCESS,8.62E+11
e4:b3:18:9f:c1:8f,1496400083473600,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
e4:b3:18:9f:c0:04,1496400083462136,45,0,0,0,0,-89,0,0,SUCCESS,8.62E+11
e4:b3:18:9f:c0:18,1496400083514037,64,0,0,0,0,727,0,0,SUCCESS,8.62E+11
e4:b3:18:9f:bf:87,1496400084037877,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
e4:b3:18:9f:c0:b3,1496400084037871,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
44:85:00:c5:69:d5,1496400084037870,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
44:85:00:c5:67:3c,1496400084037868,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
e4:b3:18:9f:bf:b4,1496400084060816,80,0,0,0,0,889,0,0,SUCCESS,8.62E+11
44:85:00:c5:6c:19,1496400084073147,77,0,0,0,0,1441,0,0,SUCCESS,8.62E+11
44:85:00:c5:69:a8,1496400084377399,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
44:85:00:c5:67:37,1496400084225723,85,0,0,0,0,1978,0,0,SUCCESS,8.62E+11
e4:b3:18:9f:c1:4e,1496400084377391,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
e4:b3:18:9f:c1:99,1496400084548040,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
e4:b3:18:9f:bf:af,1496400085239526,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
e4:b3:18:9f:c0:36,1496400085239521,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
e4:b3:18:9f:bf:96,1496400085087551,64,0,0,0,0,1117,0,0,SUCCESS,8.62E+11
e4:b3:18:9f:c1:8f,1496400085239510,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
e4:b3:18:9f:c0:04,1496400085228047,47,0,0,0,0,7,0,0,SUCCESS,8.62E+11
e4:b3:18:9f:c0:18,1496400085293106,60,0,0,0,0,633,0,0,SUCCESS,8.62E+11
e4:b3:18:9f:bf:87,1496400085816604,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
e4:b3:18:9f:c0:b3,1496400085816599,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
44:85:00:c5:69:d5,1496400085816594,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
44:85:00:c5:67:3c,1496400085816605,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
e4:b3:18:9f:bf:b4,1496400085860895,79,0,0,0,0,1031,0,0,SUCCESS,8.62E+11
44:85:00:c5:6c:19,1496400085873342,78,0,0,0,0,1521,0,0,SUCCESS,8.62E+11
44:85:00:c5:69:a8,1496400086175280,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
44:85:00:c5:67:37,1496400086024540,84,0,0,0,0,1997,0,0,SUCCESS,8.62E+11
e4:b3:18:9f:c1:4e,1496400086175326,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
e4:b3:18:9f:c1:99,1496400086346035,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
e4:b3:18:9f:bf:af,1496400086949260,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
e4:b3:18:9f:c0:36,1496400086949193,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
e4:b3:18:9f:bf:96,1496400086895589,63,0,0,0,0,1117,0,0,SUCCESS,8.62E+11
e4:b3:18:9f:c1:8f,1496400086949181,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
e4:b3:18:9f:c0:04,1496400086937816,42,0,0,0,0,121,0,0,SUCCESS,8.62E+11
e4:b3:18:9f:c0:18,1496400086992429,57,0,0,0,0,686,0,0,SUCCESS,8.62E+11
e4:b3:18:9f:bf:87,1496400087021867,87,0,0,0,0,1742,0,0,SUCCESS,8.62E+11
e4:b3:18:9f:c0:b3,1496400087419987,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
44:85:00:c5:69:d5,1496400087419924,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
44:85:00:c5:67:3c,1496400087419933,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
e4:b3:18:9f:bf:b4,1496400087458838,80,0,0,0,0,1037,0,0,SUCCESS,8.62E+11
44:85:00:c5:6c:19,1496400087480627,77,0,0,0,0,1456,0,0,SUCCESS,8.62E+11
44:85:00:c5:69:a8,1496400087763050,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
44:85:00:c5:67:37,1496400087621045,85,0,0,0,0,1991,0,0,SUCCESS,8.62E+11
e4:b3:18:9f:c1:4e,1496400087763099,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
e4:b3:18:9f:c1:99,1496400087934347,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
e4:b3:18:9f:bf:af,1496400088625813,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
e4:b3:18:9f:c0:36,1496400088625810,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
e4:b3:18:9f:bf:96,1496400088474377,66,0,0,0,0,1161,0,0,SUCCESS,8.62E+11
e4:b3:18:9f:c1:8f,1496400088625854,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
e4:b3:18:9f:c0:04,1496400088614441,44,0,0,0,0,83,0,0,SUCCESS,8.62E+11
e4:b3:18:9f:c0:18,1496400088670426,62,0,0,0,0,694,0,0,SUCCESS,8.62E+11
e4:b3:18:9f:bf:87,1496400088683491,86,0,0,0,0,1875,0,0,SUCCESS,8.62E+11
e4:b3:18:9f:c0:b3,1496400089079609,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
44:85:00:c5:69:d5,1496400089079602,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
44:85:00:c5:67:3c,1496400089079601,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
e4:b3:18:9f:bf:b4,1496400089117214,81,0,0,0,0,1031,0,0,SUCCESS,8.62E+11
44:85:00:c5:6c:19,1496400089150908,76,0,0,0,0,1599,0,0,SUCCESS,8.62E+11
44:85:00:c5:69:a8,1496400089448055,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
44:85:00:c5:67:37,1496400089299318,81,0,0,0,0,2098,0,0,SUCCESS,8.62E+11
e4:b3:18:9f:c1:4e,1496400089447990,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
e4:b3:18:9f:c1:99,1496400089618331,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
e4:b3:18:9f:bf:af,1496400090204814,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
e4:b3:18:9f:c0:36,1496400090204809,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
e4:b3:18:9f:bf:96,1496400090157882,70,0,0,0,0,1219,0,0,SUCCESS,8.62E+11
e4:b3:18:9f:c1:8f,1496400090180594,82,0,0,0,0,3977,0,0,SUCCESS,8.62E+11
e4:b3:18:9f:c0:04,1496400090193433,49,0,0,0,0,107,0,0,SUCCESS,8.62E+11
e4:b3:18:9f:c0:18,1496400090247951,55,0,0,0,0,611,0,0,SUCCESS,8.62E+11
e4:b3:18:9f:bf:87,1496400090771940,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
e4:b3:18:9f:c0:b3,1496400090771989,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
44:85:00:c5:69:d5,1496400090771926,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
44:85:00:c5:67:3c,1496400090771936,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
e4:b3:18:9f:bf:b4,1496400090813988,84,0,0,0,0,1239,0,0,SUCCESS,8.62E+11
44:85:00:c5:6c:19,1496400090826260,76,0,0,0,0,1492,0,0,SUCCESS,8.62E+11
44:85:00:c5:69:a8,1496400091108278,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
44:85:00:c5:67:37,1496400090966442,80,0,0,0,0,1809,0,0,SUCCESS,8.62E+11
e4:b3:18:9f:c1:4e,1496400091108212,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
e4:b3:18:9f:c1:99,1496400091280108,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
e4:b3:18:9f:bf:af,1496400091868341,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
e4:b3:18:9f:c0:36,1496400091868331,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
e4:b3:18:9f:bf:96,1496400091819575,68,0,0,0,0,1143,0,0,SUCCESS,8.62E+11
e4:b3:18:9f:c1:8f,1496400091832332,78,0,0,0,0,3912,0,0,SUCCESS,8.62E+11
e4:b3:18:9f:c0:04,1496400091856744,47,0,0,0,0,288,0,0,SUCCESS,8.62E+11
e4:b3:18:9f:c0:18,1496400091899025,55,0,0,0,0,535,0,0,SUCCESS,8.62E+11
e4:b3:18:9f:bf:87,1496400092422813,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
e4:b3:18:9f:c0:b3,1496400092422807,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
44:85:00:c5:69:d5,1496400092422800,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
44:85:00:c5:67:3c,1496400092422797,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
e4:b3:18:9f:bf:b4,1496400092457899,83,0,0,0,0,1258,0,0,SUCCESS,8.62E+11
44:85:00:c5:6c:19,1496400092493348,82,0,0,0,0,1487,0,0,SUCCESS,8.62E+11
44:85:00:c5:69:a8,1496400092790359,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
44:85:00:c5:67:37,1496400092790350,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
e4:b3:18:9f:c1:4e,1496400092790343,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
e4:b3:18:9f:c1:99,1496400092958047,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
e4:b3:18:9f:bf:af,1496400093552251,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
e4:b3:18:9f:c0:36,1496400093552246,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
e4:b3:18:9f:bf:96,1496400093497833,66,0,0,0,0,1263,0,0,SUCCESS,8.62E+11
e4:b3:18:9f:c1:8f,1496400093518830,77,0,0,0,0,3840,0,0,SUCCESS,8.62E+11
e4:b3:18:9f:c0:04,1496400093540783,51,0,0,0,0,226,0,0,SUCCESS,8.62E+11
e4:b3:18:9f:c0:18,1496400093594382,55,0,0,0,0,633,0,0,SUCCESS,8.62E+11
e4:b3:18:9f:bf:87,1496400094118500,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
e4:b3:18:9f:c0:b3,1496400094118425,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
44:85:00:c5:69:d5,1496400094118421,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
44:85:00:c5:67:3c,1496400094118415,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
e4:b3:18:9f:bf:b4,1496400094161274,81,0,0,0,0,665,0,0,SUCCESS,8.62E+11
44:85:00:c5:6c:19,1496400094174151,79,0,0,0,0,1705,0,0,SUCCESS,8.62E+11
44:85:00:c5:69:a8,1496400094470293,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
44:85:00:c5:67:37,1496400094470287,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
e4:b3:18:9f:c1:4e,1496400094470281,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
e4:b3:18:9f:c1:99,1496400094641675,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
e4:b3:18:9f:bf:af,1496400095217913,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
e4:b3:18:9f:c0:36,1496400095217910,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
e4:b3:18:9f:bf:96,1496400095181655,64,0,0,0,0,1078,0,0,SUCCESS,8.62E+11
e4:b3:18:9f:c1:8f,1496400095193831,80,0,0,0,0,3974,0,0,SUCCESS,8.62E+11
e4:b3:18:9f:c0:04,1496400095206317,55,0,0,0,0,287,0,0,SUCCESS,8.62E+11
e4:b3:18:9f:c0:18,1496400095262006,58,0,0,0,0,556,0,0,SUCCESS,8.62E+11
e4:b3:18:9f:bf:87,1496400095795521,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
e4:b3:18:9f:c0:b3,1496400095795519,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
44:85:00:c5:69:d5,1496400095795511,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
44:85:00:c5:67:3c,1496400095795510,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
e4:b3:18:9f:bf:b4,1496400095833653,79,0,0,0,0,1173,0,0,SUCCESS,8.62E+11
44:85:00:c5:6c:19,1496400095846581,79,0,0,0,0,1596,0,0,SUCCESS,8.62E+11
44:85:00:c5:69:a8,1496400096139661,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
44:85:00:c5:67:37,1496400095997331,81,0,0,0,0,2096,0,0,SUCCESS,8.62E+11
e4:b3:18:9f:c1:4e,1496400096139659,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
e4:b3:18:9f:c1:99,1496400096312731,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
e4:b3:18:9f:bf:af,1496400096888840,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
e4:b3:18:9f:c0:36,1496400096888839,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
e4:b3:18:9f:bf:96,1496400096850492,60,0,0,0,0,1126,0,0,SUCCESS,8.62E+11
e4:b3:18:9f:c1:8f,1496400096863126,71,0,0,0,0,3968,0,0,SUCCESS,8.62E+11
e4:b3:18:9f:c0:04,1496400096877117,54,0,0,0,0,286,0,0,SUCCESS,8.62E+11
e4:b3:18:9f:c0:18,1496400096933182,59,0,0,0,0,514,0,0,SUCCESS,8.62E+11
e4:b3:18:9f:bf:87,1496400097457274,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
e4:b3:18:9f:c0:b3,1496400097457270,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
44:85:00:c5:69:d5,1496400097457263,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
44:85:00:c5:67:3c,1496400097457262,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
e4:b3:18:9f:bf:b4,1496400097496072,86,0,0,0,0,977,0,0,SUCCESS,8.62E+11
44:85:00:c5:6c:19,1496400097535460,80,0,0,0,0,1501,0,0,SUCCESS,8.62E+11
44:85:00:c5:69:a8,1496400097931292,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
44:85:00:c5:67:37,1496400097931284,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
e4:b3:18:9f:c1:4e,1496400097931283,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
e4:b3:18:9f:c1:99,1496400098101482,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
e4:b3:18:9f:bf:af,1496400098677785,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
e4:b3:18:9f:c0:36,1496400098677787,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
e4:b3:18:9f:bf:96,1496400098640928,67,0,0,0,0,1213,0,0,SUCCESS,8.62E+11
e4:b3:18:9f:c1:8f,1496400098653662,71,0,0,0,0,3911,0,0,SUCCESS,8.62E+11
e4:b3:18:9f:c0:04,1496400098666194,57,0,0,0,0,224,0,0,SUCCESS,8.62E+11
e4:b3:18:9f:c0:18,1496400098718457,57,0,0,0,0,543,0,0,SUCCESS,8.62E+11
e4:b3:18:9f:bf:87,1496400098740509,86,0,0,0,0,1797,0,0,SUCCESS,8.62E+11
e4:b3:18:9f:c0:b3,1496400099136454,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
44:85:00:c5:69:d5,1496400099136405,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
44:85:00:c5:67:3c,1496400099136402,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
e4:b3:18:9f:bf:b4,1496400099178165,85,0,0,0,0,1260,0,0,SUCCESS,8.62E+11
44:85:00:c5:6c:19,1496400099190434,79,0,0,0,0,1719,0,0,SUCCESS,8.62E+11
44:85:00:c5:69:a8,1496400099487585,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
44:85:00:c5:67:37,1496400099487577,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
e4:b3:18:9f:c1:4e,1496400099487579,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
e4:b3:18:9f:c1:99,1496400099652082,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
e4:b3:18:9f:bf:af,1496400100233028,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
e4:b3:18:9f:c0:36,1496400100232934,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
e4:b3:18:9f:bf:96,1496400100196451,68,0,0,0,0,1100,0,0,SUCCESS,8.62E+11
e4:b3:18:9f:c1:8f,1496400100208900,73,0,0,0,0,3971,0,0,SUCCESS,8.62E+11
e4:b3:18:9f:c0:04,1496400100221572,47,0,0,0,0,367,0,0,SUCCESS,8.62E+11
e4:b3:18:9f:c0:18,1496400100268266,57,0,0,0,0,579,0,0,SUCCESS,8.62E+11
e4:b3:18:9f:bf:87,1496400100280425,87,0,0,0,0,1641,0,0,SUCCESS,8.62E+11
e4:b3:18:9f:c0:b3,1496400100676150,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
44:85:00:c5:69:d5,1496400100676090,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
44:85:00:c5:67:3c,1496400100676099,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
e4:b3:18:9f:bf:b4,1496400100718437,84,0,0,0,0,1280,0,0,SUCCESS,8.62E+11
44:85:00:c5:6c:19,1496400100731217,79,0,0,0,0,1665,0,0,SUCCESS,8.62E+11
44:85:00:c5:69:a8,1496400101028111,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
44:85:00:c5:67:37,1496400100899264,84,0,0,0,0,-1159463,0,0,SUCCESS,8.62E+11
e4:b3:18:9f:c1:4e,1496400101028050,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
e4:b3:18:9f:c1:99,1496400101201697,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
e4:b3:18:9f:bf:af,1496400101778872,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
e4:b3:18:9f:c0:36,1496400101778869,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
e4:b3:18:9f:bf:96,1496400101741661,68,0,0,0,0,1048,0,0,SUCCESS,8.62E+11
e4:b3:18:9f:c1:8f,1496400101754077,77,0,0,0,0,3945,0,0,SUCCESS,8.62E+11
e4:b3:18:9f:c0:04,1496400101767207,44,0,0,0,0,218,0,0,SUCCESS,8.62E+11
e4:b3:18:9f:c0:18,1496400101820933,55,0,0,0,0,536,0,0,SUCCESS,8.62E+11
e4:b3:18:9f:bf:87,1496400101845275,84,0,0,0,0,1946,0,0,SUCCESS,8.62E+11
e4:b3:18:9f:c0:b3,1496400102241879,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
44:85:00:c5:69:d5,1496400102241917,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
44:85:00:c5:67:3c,1496400102241870,0,0,0,0,0,0,0,0,FAILURE,8.62E+11
e4:b3:18:9f:bf:b4,1496400102284616,85,0,0,0,0,1203,0,0,SUCCESS,8.62E+11
