mac,time,a,b,c,d,e,range,,f,status,g
44:85:00:c5:6a:e8,1496391839926771,0,0,0,0,0,0,0,0,FAILURE,8.53436E+11
e4:b3:18:9f:c0:d6,1496391839926696,0,0,0,0,0,0,0,0,FAILURE,8.53436E+11
44:85:00:c5:6a:de,1496391839926692,0,0,0,0,0,0,0,0,FAILURE,8.53436E+11
44:85:00:c5:6b:10,1496391839926736,0,0,0,0,0,0,0,0,FAILURE,8.53436E+11
e4:b3:18:9f:bf:f5,1496391840092245,0,0,0,0,0,0,0,0,FAILURE,8.53437E+11
44:85:00:c5:6a:fc,1496391841121595,44,0,0,0,0,89,0,0,SUCCESS,8.53438E+11
44:85:00:c5:69:da,1496391841545217,0,0,0,0,0,0,0,0,FAILURE,8.53438E+11
44:85:00:c5:6b:74,1496391841545214,0,0,0,0,0,0,0,0,FAILURE,8.53438E+11
44:85:00:c5:6b:83,1496391841545211,0,0,0,0,0,0,0,0,FAILURE,8.53438E+11
e4:b3:18:c3:63:15,1496391841545205,0,0,0,0,0,0,0,0,FAILURE,8.53438E+11
e4:b3:18:9f:bf:a5,1496391841594002,86,0,0,0,0,3097,0,0,SUCCESS,8.53438E+11
e4:b3:18:9f:c1:8a,1496391842117607,0,0,0,0,0,0,0,0,FAILURE,8.53439E+11
e4:b3:18:9f:bf:91,1496391842117606,0,0,0,0,0,0,0,0,FAILURE,8.53439E+11
44:85:00:c5:6b:6f,1496391842117602,0,0,0,0,0,0,0,0,FAILURE,8.53439E+11
e4:b3:18:9f:c1:53,1496391842117636,0,0,0,0,0,0,0,0,FAILURE,8.53439E+11
44:85:00:c5:6b:7e,1496391842796282,0,0,0,0,0,0,0,0,FAILURE,8.53439E+11
44:85:00:c5:6a:e8,1496391842796278,0,0,0,0,0,0,0,0,FAILURE,8.53439E+11
e4:b3:18:9f:c0:d6,1496391842796314,0,0,0,0,0,0,0,0,FAILURE,8.53439E+11
44:85:00:c5:6a:de,1496391842796271,0,0,0,0,0,0,0,0,FAILURE,8.53439E+11
44:85:00:c5:6b:10,1496391842796266,0,0,0,0,0,0,0,0,FAILURE,8.53439E+11
e4:b3:18:9f:bf:f5,1496391842961552,0,0,0,0,0,0,0,0,FAILURE,8.53439E+11
44:85:00:c5:6a:fc,1496391843992138,44,0,0,0,0,186,0,0,SUCCESS,8.53441E+11
44:85:00:c5:69:da,1496391844413289,0,0,0,0,0,0,0,0,FAILURE,8.53441E+11
44:85:00:c5:6b:74,1496391844143565,81,0,0,0,0,1108,0,0,SUCCESS,8.53441E+11
44:85:00:c5:6b:83,1496391844413280,0,0,0,0,0,0,0,0,FAILURE,8.53441E+11
e4:b3:18:c3:63:15,1496391844413276,0,0,0,0,0,0,0,0,FAILURE,8.53441E+11
e4:b3:18:9f:bf:a5,1496391845103006,0,0,0,0,0,0,0,0,FAILURE,8.53442E+11
e4:b3:18:9f:c1:8a,1496391845103000,0,0,0,0,0,0,0,0,FAILURE,8.53442E+11
e4:b3:18:9f:bf:91,1496391845102997,0,0,0,0,0,0,0,0,FAILURE,8.53442E+11
44:85:00:c5:6b:6f,1496391845102991,0,0,0,0,0,0,0,0,FAILURE,8.53442E+11
e4:b3:18:9f:c1:53,1496391845102990,0,0,0,0,0,0,0,0,FAILURE,8.53442E+11
44:85:00:c5:6b:7e,1496391845779744,0,0,0,0,0,0,0,0,FAILURE,8.53442E+11
44:85:00:c5:6a:e8,1496391845779737,0,0,0,0,0,0,0,0,FAILURE,8.53442E+11
e4:b3:18:9f:c0:d6,1496391845779734,0,0,0,0,0,0,0,0,FAILURE,8.53442E+11
44:85:00:c5:6a:de,1496391845779730,0,0,0,0,0,0,0,0,FAILURE,8.53442E+11
44:85:00:c5:6b:10,1496391845779725,0,0,0,0,0,0,0,0,FAILURE,8.53442E+11
e4:b3:18:9f:bf:f5,1496391845945785,0,0,0,0,0,0,0,0,FAILURE,8.53442E+11
44:85:00:c5:6a:fc,1496391846975645,46,0,0,0,0,241,0,0,SUCCESS,8.53444E+11
44:85:00:c5:69:da,1496391847499356,0,0,0,0,0,0,0,0,FAILURE,8.53444E+11
44:85:00:c5:6b:74,1496391847499349,0,0,0,0,0,0,0,0,FAILURE,8.53444E+11
44:85:00:c5:6b:83,1496391847499348,0,0,0,0,0,0,0,0,FAILURE,8.53444E+11
e4:b3:18:c3:63:15,1496391847499350,0,0,0,0,0,0,0,0,FAILURE,8.53444E+11
e4:b3:18:9f:bf:a5,1496391848175835,0,0,0,0,0,0,0,0,FAILURE,8.53445E+11
e4:b3:18:9f:c1:8a,1496391848175831,0,0,0,0,0,0,0,0,FAILURE,8.53445E+11
e4:b3:18:9f:bf:91,1496391848175859,0,0,0,0,0,0,0,0,FAILURE,8.53445E+11
44:85:00:c5:6b:6f,1496391848175825,0,0,0,0,0,0,0,0,FAILURE,8.53445E+11
e4:b3:18:9f:c1:53,1496391848175846,0,0,0,0,0,0,0,0,FAILURE,8.53445E+11
44:85:00:c5:6b:7e,1496391848851460,0,0,0,0,0,0,0,0,FAILURE,8.53445E+11
44:85:00:c5:6a:e8,1496391848851451,0,0,0,0,0,0,0,0,FAILURE,8.53445E+11
e4:b3:18:9f:c0:d6,1496391848851448,0,0,0,0,0,0,0,0,FAILURE,8.53445E+11
44:85:00:c5:6a:de,1496391848851442,0,0,0,0,0,0,0,0,FAILURE,8.53445E+11
44:85:00:c5:6b:10,1496391848851439,0,0,0,0,0,0,0,0,FAILURE,8.53445E+11
e4:b3:18:9f:bf:f5,1496391849014992,0,0,0,0,0,0,0,0,FAILURE,8.53446E+11
44:85:00:c5:6a:fc,1496391850045204,51,0,0,0,0,125,0,0,SUCCESS,8.53447E+11
44:85:00:c5:69:da,1496391850470377,0,0,0,0,0,0,0,0,FAILURE,8.53447E+11
44:85:00:c5:6b:74,1496391850470321,0,0,0,0,0,0,0,0,FAILURE,8.53447E+11
44:85:00:c5:6b:83,1496391850470314,0,0,0,0,0,0,0,0,FAILURE,8.53447E+11
e4:b3:18:c3:63:15,1496391850470313,0,0,0,0,0,0,0,0,FAILURE,8.53447E+11
e4:b3:18:9f:bf:a5,1496391851145760,0,0,0,0,0,0,0,0,FAILURE,8.53448E+11
e4:b3:18:9f:c1:8a,1496391851145760,0,0,0,0,0,0,0,0,FAILURE,8.53448E+11
e4:b3:18:9f:bf:91,1496391851145752,0,0,0,0,0,0,0,0,FAILURE,8.53448E+11
44:85:00:c5:6b:6f,1496391851145776,0,0,0,0,0,0,0,0,FAILURE,8.53448E+11
e4:b3:18:9f:c1:53,1496391851145744,0,0,0,0,0,0,0,0,FAILURE,8.53448E+11
44:85:00:c5:6b:7e,1496391851822371,0,0,0,0,0,0,0,0,FAILURE,8.53448E+11
44:85:00:c5:6a:e8,1496391851822425,0,0,0,0,0,0,0,0,FAILURE,8.53448E+11
e4:b3:18:9f:c0:d6,1496391851822361,0,0,0,0,0,0,0,0,FAILURE,8.53448E+11
44:85:00:c5:6a:de,1496391851822355,0,0,0,0,0,0,0,0,FAILURE,8.53448E+11
44:85:00:c5:6b:10,1496391851822352,0,0,0,0,0,0,0,0,FAILURE,8.53448E+11
e4:b3:18:9f:bf:f5,1496391851985439,0,0,0,0,0,0,0,0,FAILURE,8.53449E+11
44:85:00:c5:6a:fc,1496391853014042,49,0,0,0,0,-21,0,0,SUCCESS,8.5345E+11
44:85:00:c5:69:da,1496391853431063,0,0,0,0,0,0,0,0,FAILURE,8.5345E+11
44:85:00:c5:6b:74,1496391853162989,84,0,0,0,0,1015,0,0,SUCCESS,8.5345E+11
44:85:00:c5:6b:83,1496391853431053,0,0,0,0,0,0,0,0,FAILURE,8.5345E+11
e4:b3:18:c3:63:15,1496391853431052,0,0,0,0,0,0,0,0,FAILURE,8.5345E+11
e4:b3:18:9f:bf:a5,1496391853468470,74,0,0,0,0,3316,0,0,SUCCESS,8.5345E+11
e4:b3:18:9f:c1:8a,1496391853500382,85,0,0,0,0,3788,0,0,SUCCESS,8.5345E+11
e4:b3:18:9f:bf:91,1496391853526197,84,0,0,0,0,3771,0,0,SUCCESS,8.5345E+11
44:85:00:c5:6b:6f,1496391853793881,0,0,0,0,0,0,0,0,FAILURE,8.5345E+11
e4:b3:18:9f:c1:53,1496391853793841,0,0,0,0,0,0,0,0,FAILURE,8.5345E+11
44:85:00:c5:6b:7e,1496391854472445,0,0,0,0,0,0,0,0,FAILURE,8.53451E+11
44:85:00:c5:6a:e8,1496391854472438,0,0,0,0,0,0,0,0,FAILURE,8.53451E+11
e4:b3:18:9f:c0:d6,1496391854472432,0,0,0,0,0,0,0,0,FAILURE,8.53451E+11
44:85:00:c5:6a:de,1496391854472430,0,0,0,0,0,0,0,0,FAILURE,8.53451E+11
44:85:00:c5:6b:10,1496391854472427,0,0,0,0,0,0,0,0,FAILURE,8.53451E+11
e4:b3:18:9f:bf:f5,1496391854630689,0,0,0,0,0,0,0,0,FAILURE,8.53451E+11
44:85:00:c5:6a:fc,1496391855662227,38,0,0,0,0,71,0,0,SUCCESS,8.53452E+11
44:85:00:c5:69:da,1496391856069951,0,0,0,0,0,0,0,0,FAILURE,8.53453E+11
44:85:00:c5:6b:74,1496391856069946,0,0,0,0,0,0,0,0,FAILURE,8.53453E+11
44:85:00:c5:6b:83,1496391855930496,83,0,0,0,0,1886,0,0,SUCCESS,8.53452E+11
e4:b3:18:c3:63:15,1496391856069939,0,0,0,0,0,0,0,0,FAILURE,8.53453E+11
e4:b3:18:9f:bf:a5,1496391856109066,81,0,0,0,0,3366,0,0,SUCCESS,8.53453E+11
e4:b3:18:9f:c1:8a,1496391856146444,84,0,0,0,0,3425,0,0,SUCCESS,8.53453E+11
e4:b3:18:9f:bf:91,1496391856161805,82,0,0,0,0,3718,0,0,SUCCESS,8.53453E+11
44:85:00:c5:6b:6f,1496391856430415,0,0,0,0,0,0,0,0,FAILURE,8.53453E+11
e4:b3:18:9f:c1:53,1496391856430413,0,0,0,0,0,0,0,0,FAILURE,8.53453E+11
44:85:00:c5:6b:7e,1496391857106594,0,0,0,0,0,0,0,0,FAILURE,8.53454E+11
44:85:00:c5:6a:e8,1496391857106652,0,0,0,0,0,0,0,0,FAILURE,8.53454E+11
e4:b3:18:9f:c0:d6,1496391857106585,0,0,0,0,0,0,0,0,FAILURE,8.53454E+11
44:85:00:c5:6a:de,1496391857106581,0,0,0,0,0,0,0,0,FAILURE,8.53454E+11
44:85:00:c5:6b:10,1496391857106644,0,0,0,0,0,0,0,0,FAILURE,8.53454E+11
e4:b3:18:9f:bf:f5,1496391857271766,0,0,0,0,0,0,0,0,FAILURE,8.53454E+11
44:85:00:c5:6a:fc,1496391858300825,38,0,0,0,0,-52,0,0,SUCCESS,8.53455E+11
44:85:00:c5:69:da,1496391858617998,0,0,0,0,0,0,0,0,FAILURE,8.53455E+11
44:85:00:c5:6b:74,1496391858450945,83,0,0,0,0,945,0,0,SUCCESS,8.53455E+11
44:85:00:c5:6b:83,1496391858618032,0,0,0,0,0,0,0,0,FAILURE,8.53455E+11
e4:b3:18:c3:63:15,1496391858617985,0,0,0,0,0,0,0,0,FAILURE,8.53455E+11
e4:b3:18:9f:bf:a5,1496391858666573,78,0,0,0,0,3242,0,0,SUCCESS,8.53455E+11
e4:b3:18:9f:c1:8a,1496391859086528,0,0,0,0,0,0,0,0,FAILURE,8.53456E+11
e4:b3:18:9f:bf:91,1496391858818228,86,0,0,0,0,3566,0,0,SUCCESS,8.53455E+11
44:85:00:c5:6b:6f,1496391859086455,0,0,0,0,0,0,0,0,FAILURE,8.53456E+11
e4:b3:18:9f:c1:53,1496391859086452,0,0,0,0,0,0,0,0,FAILURE,8.53456E+11
44:85:00:c5:6b:7e,1496391859762757,0,0,0,0,0,0,0,0,FAILURE,8.53456E+11
44:85:00:c5:6a:e8,1496391859762804,0,0,0,0,0,0,0,0,FAILURE,8.53456E+11
e4:b3:18:9f:c0:d6,1496391859762743,0,0,0,0,0,0,0,0,FAILURE,8.53456E+11
44:85:00:c5:6a:de,1496391859762740,0,0,0,0,0,0,0,0,FAILURE,8.53456E+11
44:85:00:c5:6b:10,1496391859762776,0,0,0,0,0,0,0,0,FAILURE,8.53456E+11
e4:b3:18:9f:bf:f5,1496391859927967,0,0,0,0,0,0,0,0,FAILURE,8.53456E+11
44:85:00:c5:6a:fc,1496391860957875,36,0,0,0,0,111,0,0,SUCCESS,8.53457E+11
44:85:00:c5:69:da,1496391861279132,0,0,0,0,0,0,0,0,FAILURE,8.53458E+11
44:85:00:c5:6b:74,1496391861117451,80,0,0,0,0,893,0,0,SUCCESS,8.53458E+11
44:85:00:c5:6b:83,1496391861139645,83,0,0,0,0,2108,0,0,SUCCESS,8.53458E+11
e4:b3:18:c3:63:15,1496391861279123,0,0,0,0,0,0,0,0,FAILURE,8.53458E+11
e4:b3:18:9f:bf:a5,1496391861328503,78,0,0,0,0,3121,0,0,SUCCESS,8.53458E+11
e4:b3:18:9f:c1:8a,1496391861736111,0,0,0,0,0,0,0,0,FAILURE,8.53458E+11
e4:b3:18:9f:bf:91,1496391861468696,83,0,0,0,0,3502,0,0,SUCCESS,8.53458E+11
44:85:00:c5:6b:6f,1496391861736102,0,0,0,0,0,0,0,0,FAILURE,8.53458E+11
e4:b3:18:9f:c1:53,1496391861736098,0,0,0,0,0,0,0,0,FAILURE,8.53458E+11
44:85:00:c5:6b:7e,1496391862414089,0,0,0,0,0,0,0,0,FAILURE,8.53459E+11
44:85:00:c5:6a:e8,1496391862414086,0,0,0,0,0,0,0,0,FAILURE,8.53459E+11
e4:b3:18:9f:c0:d6,1496391862414081,0,0,0,0,0,0,0,0,FAILURE,8.53459E+11
44:85:00:c5:6a:de,1496391862414077,0,0,0,0,0,0,0,0,FAILURE,8.53459E+11
44:85:00:c5:6b:10,1496391862414074,0,0,0,0,0,0,0,0,FAILURE,8.53459E+11
e4:b3:18:9f:bf:f5,1496391862580241,0,0,0,0,0,0,0,0,FAILURE,8.53459E+11
44:85:00:c5:6a:fc,1496391863611707,40,0,0,0,0,-16,0,0,SUCCESS,8.5346E+11
44:85:00:c5:69:da,1496391863903445,0,0,0,0,0,0,0,0,FAILURE,8.5346E+11
44:85:00:c5:6b:74,1496391863751874,82,0,0,0,0,1042,0,0,SUCCESS,8.5346E+11
44:85:00:c5:6b:83,1496391863763961,84,0,0,0,0,2061,0,0,SUCCESS,8.5346E+11
e4:b3:18:c3:63:15,1496391863903433,0,0,0,0,0,0,0,0,FAILURE,8.5346E+11
e4:b3:18:9f:bf:a5,1496391863940895,82,0,0,0,0,3082,0,0,SUCCESS,8.5346E+11
e4:b3:18:9f:c1:8a,1496391864349560,0,0,0,0,0,0,0,0,FAILURE,8.53461E+11
e4:b3:18:9f:bf:91,1496391864081260,82,0,0,0,0,3454,0,0,SUCCESS,8.53461E+11
44:85:00:c5:6b:6f,1496391864349596,0,0,0,0,0,0,0,0,FAILURE,8.53461E+11
e4:b3:18:9f:c1:53,1496391864349548,0,0,0,0,0,0,0,0,FAILURE,8.53461E+11
44:85:00:c5:6b:7e,1496391865030741,0,0,0,0,0,0,0,0,FAILURE,8.53462E+11
44:85:00:c5:6a:e8,1496391865030783,0,0,0,0,0,0,0,0,FAILURE,8.53462E+11
e4:b3:18:9f:c0:d6,1496391865030734,0,0,0,0,0,0,0,0,FAILURE,8.53462E+11
44:85:00:c5:6a:de,1496391865030726,0,0,0,0,0,0,0,0,FAILURE,8.53462E+11
44:85:00:c5:6b:10,1496391865030723,0,0,0,0,0,0,0,0,FAILURE,8.53462E+11
e4:b3:18:9f:bf:f5,1496391865194826,0,0,0,0,0,0,0,0,FAILURE,8.53462E+11
44:85:00:c5:6a:fc,1496391866227039,41,0,0,0,0,38,0,0,SUCCESS,8.53463E+11
44:85:00:c5:69:da,1496391866535906,0,0,0,0,0,0,0,0,FAILURE,8.53463E+11
44:85:00:c5:6b:74,1496391866535902,0,0,0,0,0,0,0,0,FAILURE,8.53463E+11
44:85:00:c5:6b:83,1496391866394224,84,0,0,0,0,1997,0,0,SUCCESS,8.53463E+11
e4:b3:18:c3:63:15,1496391866535896,0,0,0,0,0,0,0,0,FAILURE,8.53463E+11
e4:b3:18:9f:bf:a5,1496391866573365,82,0,0,0,0,3103,0,0,SUCCESS,8.53463E+11
e4:b3:18:9f:c1:8a,1496391866982603,0,0,0,0,0,0,0,0,FAILURE,8.53464E+11
e4:b3:18:9f:bf:91,1496391866714354,80,0,0,0,0,3211,0,0,SUCCESS,8.53463E+11
44:85:00:c5:6b:6f,1496391866982530,0,0,0,0,0,0,0,0,FAILURE,8.53464E+11
e4:b3:18:9f:c1:53,1496391866982526,0,0,0,0,0,0,0,0,FAILURE,8.53464E+11
44:85:00:c5:6b:7e,1496391867661216,0,0,0,0,0,0,0,0,FAILURE,8.53464E+11
44:85:00:c5:6a:e8,1496391867661162,0,0,0,0,0,0,0,0,FAILURE,8.53464E+11
e4:b3:18:9f:c0:d6,1496391867661159,0,0,0,0,0,0,0,0,FAILURE,8.53464E+11
44:85:00:c5:6a:de,1496391867661155,0,0,0,0,0,0,0,0,FAILURE,8.53464E+11
44:85:00:c5:6b:10,1496391867661150,0,0,0,0,0,0,0,0,FAILURE,8.53464E+11
e4:b3:18:9f:bf:f5,1496391867826595,0,0,0,0,0,0,0,0,FAILURE,8.53464E+11
44:85:00:c5:6a:fc,1496391868857649,41,0,0,0,0,94,0,0,SUCCESS,8.53465E+11
44:85:00:c5:69:da,1496391869177847,0,0,0,0,0,0,0,0,FAILURE,8.53466E+11
44:85:00:c5:6b:74,1496391869177842,0,0,0,0,0,0,0,0,FAILURE,8.53466E+11
44:85:00:c5:6b:83,1496391869177876,0,0,0,0,0,0,0,0,FAILURE,8.53466E+11
e4:b3:18:c3:63:15,1496391869177835,0,0,0,0,0,0,0,0,FAILURE,8.53466E+11
e4:b3:18:9f:bf:a5,1496391869216369,82,0,0,0,0,3103,0,0,SUCCESS,8.53466E+11
e4:b3:18:9f:c1:8a,1496391869624830,0,0,0,0,0,0,0,0,FAILURE,8.53466E+11
e4:b3:18:9f:bf:91,1496391869356867,84,0,0,0,0,3595,0,0,SUCCESS,8.53466E+11
44:85:00:c5:6b:6f,1496391869624825,0,0,0,0,0,0,0,0,FAILURE,8.53466E+11
e4:b3:18:9f:c1:53,1496391869624821,0,0,0,0,0,0,0,0,FAILURE,8.53466E+11
44:85:00:c5:6b:7e,1496391870299555,0,0,0,0,0,0,0,0,FAILURE,8.53467E+11
44:85:00:c5:6a:e8,1496391870299551,0,0,0,0,0,0,0,0,FAILURE,8.53467E+11
e4:b3:18:9f:c0:d6,1496391870299546,0,0,0,0,0,0,0,0,FAILURE,8.53467E+11
44:85:00:c5:6a:de,1496391870299541,0,0,0,0,0,0,0,0,FAILURE,8.53467E+11
44:85:00:c5:6b:10,1496391870299535,0,0,0,0,0,0,0,0,FAILURE,8.53467E+11
e4:b3:18:9f:bf:f5,1496391870465107,0,0,0,0,0,0,0,0,FAILURE,8.53467E+11
44:85:00:c5:6a:fc,1496391871495836,48,0,0,0,0,113,0,0,SUCCESS,8.53468E+11
44:85:00:c5:69:da,1496391871792429,0,0,0,0,0,0,0,0,FAILURE,8.53468E+11
44:85:00:c5:6b:74,1496391871636348,79,0,0,0,0,805,0,0,SUCCESS,8.53468E+11
44:85:00:c5:6b:83,1496391871650224,87,0,0,0,0,2008,0,0,SUCCESS,8.53468E+11
e4:b3:18:c3:63:15,1496391871792421,0,0,0,0,0,0,0,0,FAILURE,8.53468E+11
e4:b3:18:9f:bf:a5,1496391871829567,81,0,0,0,0,3007,0,0,SUCCESS,8.53468E+11
e4:b3:18:9f:c1:8a,1496391872237834,0,0,0,0,0,0,0,0,FAILURE,8.53469E+11
e4:b3:18:9f:bf:91,1496391871969873,83,0,0,0,0,3439,0,0,SUCCESS,8.53468E+11
44:85:00:c5:6b:6f,1496391872237862,0,0,0,0,0,0,0,0,FAILURE,8.53469E+11
e4:b3:18:9f:c1:53,1496391872237824,0,0,0,0,0,0,0,0,FAILURE,8.53469E+11
44:85:00:c5:6b:7e,1496391872916149,0,0,0,0,0,0,0,0,FAILURE,8.53469E+11
44:85:00:c5:6a:e8,1496391872916145,0,0,0,0,0,0,0,0,FAILURE,8.53469E+11
e4:b3:18:9f:c0:d6,1496391872916176,0,0,0,0,0,0,0,0,FAILURE,8.53469E+11
44:85:00:c5:6a:de,1496391872916135,0,0,0,0,0,0,0,0,FAILURE,8.53469E+11
44:85:00:c5:6b:10,1496391872916129,0,0,0,0,0,0,0,0,FAILURE,8.53469E+11
e4:b3:18:9f:bf:f5,1496391873082694,0,0,0,0,0,0,0,0,FAILURE,8.5347E+11
44:85:00:c5:6a:fc,1496391874112366,51,0,0,0,0,223,0,0,SUCCESS,8.53471E+11
44:85:00:c5:69:da,1496391874428350,0,0,0,0,0,0,0,0,FAILURE,8.53471E+11
44:85:00:c5:6b:74,1496391874273932,79,0,0,0,0,856,0,0,SUCCESS,8.53471E+11
44:85:00:c5:6b:83,1496391874286774,82,0,0,0,0,1989,0,0,SUCCESS,8.53471E+11
e4:b3:18:c3:63:15,1496391874428353,0,0,0,0,0,0,0,0,FAILURE,8.53471E+11
e4:b3:18:9f:bf:a5,1496391874463343,83,0,0,0,0,3076,0,0,SUCCESS,8.53471E+11
e4:b3:18:9f:c1:8a,1496391874872102,0,0,0,0,0,0,0,0,FAILURE,8.53471E+11
e4:b3:18:9f:bf:91,1496391874603956,82,0,0,0,0,3454,0,0,SUCCESS,8.53471E+11
44:85:00:c5:6b:6f,1496391874872093,0,0,0,0,0,0,0,0,FAILURE,8.53471E+11
